Time,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,DE_KN_residential1_pv
2015-05-21 16:00:00,120.0,82.0,93.0,11,0.754
2015-05-21 17:00:00,121.0,72.0,91.0,24,0.465
2015-05-21 18:00:00,118.0,37.0,48.0,21,0.056
2015-05-21 19:00:00,113.0,10.0,11.0,0,0.0
2015-05-21 20:00:00,106.0,0.0,0.0,0,0.0
2015-05-21 21:00:00,110.0,0.0,0.0,0,0.0
2015-05-21 22:00:00,107.0,0.0,0.0,0,0.0
2015-05-21 23:00:00,107.0,0.0,0.0,0,0.0
2015-05-22 00:00:00,112.0,0.0,0.0,0,0.0
2015-05-22 01:00:00,102.0,0.0,0.0,0,0.0
2015-05-22 02:00:00,102.0,0.0,0.0,0,0.0
2015-05-22 03:00:00,109.0,0.0,0.0,0,0.0
2015-05-22 04:00:00,116.0,4.0,5.0,0,0.068
2015-05-22 05:00:00,108.0,28.0,34.0,11,0.439
2015-05-22 06:00:00,97.0,27.0,98.0,54,2.737
2015-05-22 07:00:00,-999.0,31.0,168.0,60,2.827
2015-05-22 08:00:00,101.0,34.0,224.0,60,6.326
2015-05-22 09:00:00,104.0,63.0,264.0,60,3.607
2015-05-22 10:00:00,107.0,69.0,325.0,60,3.344
2015-05-22 11:00:00,110.0,95.0,340.0,57,5.828
2015-05-22 12:00:00,110.0,99.0,313.0,57,1.685
2015-05-22 13:00:00,110.0,78.0,289.0,59,3.51
2015-05-22 14:00:00,112.0,90.0,247.0,57,4.165
2015-05-22 15:00:00,111.0,64.0,195.0,54,2.712
2015-05-22 16:00:00,110.0,47.0,175.0,59,1.05
2015-05-22 17:00:00,112.0,47.0,92.0,51,0.416
2015-05-22 18:00:00,121.0,39.0,49.0,25,0.165
2015-05-22 19:00:00,114.0,9.0,10.0,1,0.0
2015-05-22 20:00:00,110.0,0.0,0.0,0,0.0
2015-05-22 21:00:00,106.0,0.0,0.0,0,0.0
2015-05-22 22:00:00,105.0,0.0,0.0,0,0.0
2015-05-22 23:00:00,103.0,0.0,0.0,0,0.0
2015-05-23 00:00:00,102.0,0.0,0.0,0,0.0
2015-05-23 01:00:00,102.0,0.0,0.0,0,0.0
2015-05-23 02:00:00,101.0,0.0,0.0,0,0.0
2015-05-23 03:00:00,100.0,0.0,0.0,0,0.0
2015-05-23 04:00:00,100.0,8.0,10.0,7,0.217
2015-05-23 05:00:00,100.0,27.0,45.0,52,0.743
2015-05-23 06:00:00,101.0,38.0,99.0,60,1.522
2015-05-23 07:00:00,104.0,52.0,155.0,60,1.997
2015-05-23 08:00:00,107.0,72.0,202.0,60,2.678
2015-05-23 09:00:00,117.0,140.0,205.0,40,3.922
2015-05-23 10:00:00,119.0,156.0,265.0,53,4.165
2015-05-23 11:00:00,117.0,124.0,305.0,54,2.873
2015-05-23 12:00:00,120.0,59.0,272.0,45,4.072
2015-05-23 13:00:00,124.0,133.0,214.0,29,3.361
2015-05-23 14:00:00,126.0,136.0,222.0,35,2.8
2015-05-23 15:00:00,129.0,105.0,128.0,14,1.366
2015-05-23 16:00:00,133.0,59.0,61.0,1,1.108
2015-05-23 17:00:00,127.0,60.0,105.0,45,0.489
2015-05-23 18:00:00,133.0,18.0,19.0,2,0.046
2015-05-23 19:00:00,128.0,5.0,5.0,0,0.0
2015-05-23 20:00:00,124.0,0.0,0.0,0,0.0
2015-05-23 21:00:00,122.0,0.0,0.0,0,0.0
2015-05-23 22:00:00,126.0,0.0,0.0,0,0.0
2015-05-23 23:00:00,131.0,0.0,0.0,0,0.0
2015-05-24 00:00:00,129.0,0.0,0.0,0,0.0
2015-05-24 01:00:00,129.0,0.0,0.0,0,0.0
2015-05-24 02:00:00,132.0,0.0,0.0,0,0.0
2015-05-24 03:00:00,133.0,0.0,0.0,0,0.0
2015-05-24 04:00:00,132.0,2.0,2.0,0,0.128
2015-05-24 05:00:00,131.0,13.0,13.0,0,0.777
2015-05-24 06:00:00,131.0,26.0,27.0,0,1.985
2015-05-24 07:00:00,131.0,72.0,74.0,0,2.691
2015-05-24 08:00:00,130.0,119.0,122.0,0,2.944
2015-05-24 09:00:00,131.0,118.0,121.0,0,3.933
2015-05-24 10:00:00,132.0,123.0,158.0,3,4.183
2015-05-24 11:00:00,131.0,141.0,163.0,10,4.71
2015-05-24 12:00:00,132.0,142.0,159.0,8,3.371
2015-05-24 13:00:00,121.0,105.0,223.0,35,3.028
2015-05-24 14:00:00,119.0,66.0,297.0,60,2.741
2015-05-24 15:00:00,115.0,36.0,237.0,60,1.821
2015-05-24 16:00:00,113.0,28.0,179.0,60,1.249
2015-05-24 17:00:00,113.0,21.0,118.0,60,0.665
2015-05-24 18:00:00,112.0,14.0,60.0,60,0.106
2015-05-24 19:00:00,111.0,6.0,11.0,19,0.0
2015-05-24 20:00:00,110.0,0.0,0.0,0,0.0
2015-05-24 21:00:00,113.0,0.0,0.0,0,0.0
2015-05-24 22:00:00,114.0,0.0,0.0,0,0.0
2015-05-24 23:00:00,107.0,0.0,0.0,0,0.0
2015-05-25 00:00:00,106.0,0.0,0.0,0,0.0
2015-05-25 01:00:00,105.0,0.0,0.0,0,0.0
2015-05-25 02:00:00,109.0,0.0,0.0,0,0.0
2015-05-25 03:00:00,115.0,0.0,0.0,0,0.0
2015-05-25 04:00:00,107.0,8.0,10.0,16,0.057
2015-05-25 05:00:00,106.0,23.0,46.0,55,0.385
2015-05-25 06:00:00,108.0,33.0,108.0,60,1.041
2015-05-25 07:00:00,111.0,43.0,162.0,60,2.281
2015-05-25 08:00:00,114.0,51.0,218.0,60,4.907
2015-05-25 09:00:00,126.0,77.0,199.0,40,6.462
2015-05-25 10:00:00,122.0,93.0,235.0,42,6.497
2015-05-25 11:00:00,135.0,68.0,72.0,3,2.663
2015-05-25 12:00:00,137.0,49.0,50.0,0,1.729
2015-05-25 13:00:00,133.0,74.0,77.0,0,1.167
2015-05-25 14:00:00,132.0,86.0,88.0,0,0.97
2015-05-25 15:00:00,131.0,116.0,123.0,2,0.497
2015-05-25 16:00:00,129.0,77.0,82.0,3,0.421
2015-05-25 17:00:00,129.0,66.0,69.0,1,0.123
2015-05-25 18:00:00,124.0,45.0,49.0,3,0.0
2015-05-25 19:00:00,117.0,12.0,12.0,0,0.0
2015-05-25 20:00:00,125.0,0.0,0.0,0,0.0
2015-05-25 21:00:00,119.0,0.0,0.0,0,0.0
2015-05-25 22:00:00,116.0,0.0,0.0,0,0.0
2015-05-25 23:00:00,110.0,0.0,0.0,0,0.0
2015-05-26 00:00:00,115.0,0.0,0.0,0,0.0
2015-05-26 01:00:00,125.0,0.0,0.0,0,0.0
2015-05-26 02:00:00,126.0,0.0,0.0,0,0.0
2015-05-26 03:00:00,128.0,0.0,0.0,0,0.0
2015-05-26 04:00:00,129.0,2.0,2.0,0,0.008
2015-05-26 05:00:00,131.0,7.0,7.0,0,0.135
2015-05-26 06:00:00,131.0,4.0,5.0,0,0.492
2015-05-26 07:00:00,131.0,11.0,11.0,0,1.464
2015-05-26 08:00:00,129.0,19.0,20.0,0,5.248
2015-05-26 09:00:00,128.0,48.0,50.0,0,2.198
2015-05-26 10:00:00,128.0,49.0,51.0,0,5.217
2015-05-26 11:00:00,128.0,120.0,126.0,2,4.3
2015-05-26 12:00:00,128.0,109.0,112.0,0,1.006
2015-05-26 13:00:00,128.0,118.0,120.0,0,0.868
2015-05-26 14:00:00,128.0,86.0,88.0,0,0.418
2015-05-26 15:00:00,119.0,102.0,140.0,17,1.477
2015-05-26 16:00:00,112.0,62.0,127.0,34,1.017
2015-05-26 17:00:00,122.0,48.0,53.0,4,0.52
2015-05-26 18:00:00,121.0,24.0,24.0,0,0.03
2015-05-26 19:00:00,113.0,8.0,9.0,6,0.0
2015-05-26 20:00:00,116.0,0.0,0.0,0,0.0
2015-05-26 21:00:00,118.0,0.0,0.0,0,0.0
2015-05-26 22:00:00,115.0,0.0,0.0,0,0.0
2015-05-26 23:00:00,118.0,0.0,0.0,0,0.0
2015-05-27 00:00:00,115.0,0.0,0.0,0,0.0
2015-05-27 01:00:00,118.0,0.0,0.0,0,0.0
2015-05-27 02:00:00,120.0,0.0,0.0,0,0.0
2015-05-27 03:00:00,121.0,0.0,0.0,0,0.0
2015-05-27 04:00:00,110.0,10.0,12.0,14,0.009
2015-05-27 05:00:00,107.0,31.0,37.0,15,0.135
2015-05-27 06:00:00,118.0,46.0,50.0,4,0.492
2015-05-27 07:00:00,113.0,77.0,137.0,33,1.464
2015-05-27 08:00:00,121.0,90.0,98.0,7,5.248
2015-05-27 09:00:00,122.0,80.0,81.0,0,2.197
2015-05-27 10:00:00,122.0,83.0,87.0,1,5.148
2015-05-27 11:00:00,123.0,78.0,80.0,0,4.656
2015-05-27 12:00:00,123.0,98.0,100.0,0,6.621
2015-05-27 13:00:00,125.0,47.0,48.0,0,4.928
2015-05-27 14:00:00,124.0,50.0,52.0,0,3.486
2015-05-27 15:00:00,124.0,54.0,55.0,0,3.23
2015-05-27 16:00:00,121.0,75.0,78.0,2,1.26
2015-05-27 17:00:00,124.0,27.0,28.0,0,0.32
2015-05-27 18:00:00,117.0,31.0,32.0,0,0.084
2015-05-27 19:00:00,117.0,6.0,6.0,0,0.0
2015-05-27 20:00:00,108.0,0.0,0.0,0,0.0
2015-05-27 21:00:00,116.0,0.0,0.0,0,0.0
2015-05-27 22:00:00,116.0,0.0,0.0,0,0.0
2015-05-27 23:00:00,120.0,0.0,0.0,0,0.0
2015-05-28 00:00:00,118.0,0.0,0.0,0,0.0
2015-05-28 01:00:00,115.0,0.0,0.0,0,0.0
2015-05-28 02:00:00,119.0,0.0,0.0,0,0.0
2015-05-28 03:00:00,120.0,0.0,0.0,0,0.026
2015-05-28 04:00:00,118.0,6.0,6.0,0,0.299
2015-05-28 05:00:00,118.0,30.0,32.0,2,1.316
2015-05-28 06:00:00,120.0,55.0,56.0,0,3.16
2015-05-28 07:00:00,113.0,98.0,134.0,22,5.436
2015-05-28 08:00:00,104.0,54.0,225.0,60,6.728
2015-05-28 09:00:00,118.0,95.0,220.0,40,7.356
2015-05-28 10:00:00,118.0,-999.0,198.0,27,7.469
2015-05-28 11:00:00,117.0,-999.0,262.0,50,7.662
2015-05-28 12:00:00,114.0,153.0,298.0,60,7.23
2015-05-28 13:00:00,115.0,131.0,246.0,48,6.334
2015-05-28 14:00:00,110.0,67.0,257.0,57,4.961
2015-05-28 15:00:00,116.0,84.0,234.0,58,3.184
2015-05-28 16:00:00,110.0,33.0,177.0,60,1.334
2015-05-28 17:00:00,110.0,30.0,114.0,60,0.406
2015-05-28 18:00:00,114.0,26.0,34.0,11,0.111
2015-05-28 19:00:00,112.0,9.0,9.0,1,0.0
2015-05-28 20:00:00,114.0,0.0,0.0,0,0.0
2015-05-28 21:00:00,113.0,0.0,0.0,0,0.0
2015-05-28 22:00:00,128.0,0.0,0.0,0,0.0
2015-05-28 23:00:00,128.0,0.0,0.0,0,0.0
2015-05-29 00:00:00,128.0,0.0,0.0,0,0.0
2015-05-29 01:00:00,127.0,0.0,0.0,0,0.0
2015-05-29 02:00:00,116.0,0.0,0.0,0,0.0
2015-05-29 03:00:00,124.0,0.0,0.0,0,0.0
2015-05-29 04:00:00,123.0,7.0,7.0,0,0.34
2015-05-29 05:00:00,116.0,29.0,33.0,9,1.164
2015-05-29 06:00:00,109.0,47.0,87.0,35,2.469
2015-05-29 07:00:00,110.0,75.0,161.0,53,2.185
2015-05-29 08:00:00,111.0,83.0,217.0,59,4.586
2015-05-29 09:00:00,117.0,103.0,191.0,35,6.924
2015-05-29 10:00:00,115.0,92.0,295.0,56,6.83
2015-05-29 11:00:00,125.0,114.0,187.0,25,6.235
2015-05-29 12:00:00,128.0,134.0,190.0,26,5.82
2015-05-29 13:00:00,125.0,157.0,222.0,43,5.746
2015-05-29 14:00:00,123.0,132.0,234.0,58,4.279
2015-05-29 15:00:00,130.0,86.0,116.0,20,3.035
2015-05-29 16:00:00,136.0,34.0,34.0,0,1.206
2015-05-29 17:00:00,136.0,12.0,12.0,0,0.298
2015-05-29 18:00:00,132.0,17.0,18.0,2,0.063
2015-05-29 19:00:00,118.0,12.0,13.0,2,0.0
2015-05-29 20:00:00,112.0,0.0,0.0,0,0.0
2015-05-29 21:00:00,121.0,0.0,0.0,0,0.0
2015-05-29 22:00:00,126.0,0.0,0.0,0,0.0
2015-05-29 23:00:00,121.0,0.0,0.0,0,0.0
2015-05-30 00:00:00,125.0,0.0,0.0,0,0.0
2015-05-30 01:00:00,121.0,0.0,0.0,0,0.0
2015-05-30 02:00:00,116.0,0.0,0.0,0,0.0
2015-05-30 03:00:00,111.0,0.0,0.0,0,0.008
2015-05-30 04:00:00,118.0,11.0,11.0,0,0.297
2015-05-30 05:00:00,118.0,34.0,36.0,0,1.193
2015-05-30 06:00:00,122.0,59.0,73.0,11,3.012
2015-05-30 07:00:00,123.0,72.0,95.0,19,3.474
2015-05-30 08:00:00,126.0,72.0,74.0,1,1.879
2015-05-30 09:00:00,122.0,147.0,163.0,14,2.289
2015-05-30 10:00:00,122.0,-999.0,181.0,18,3.207
2015-05-30 11:00:00,124.0,158.0,180.0,10,4.09
2015-05-30 12:00:00,118.0,118.0,239.0,36,4.734
2015-05-30 13:00:00,121.0,159.0,227.0,35,5.932
2015-05-30 14:00:00,119.0,107.0,204.0,34,3.174
2015-05-30 15:00:00,118.0,98.0,194.0,40,2.209
2015-05-30 16:00:00,111.0,47.0,191.0,60,1.535
2015-05-30 17:00:00,115.0,35.0,82.0,29,0.606
2015-05-30 18:00:00,112.0,28.0,33.0,16,0.15
2015-05-30 19:00:00,104.0,11.0,14.0,14,0.0
2015-05-30 20:00:00,102.0,0.0,0.0,0,0.0
2015-05-30 21:00:00,-999.0,0.0,0.0,0,0.0
2015-05-30 22:00:00,103.0,0.0,0.0,0,0.0
2015-05-30 23:00:00,108.0,0.0,0.0,0,0.0
2015-05-31 00:00:00,103.0,0.0,0.0,0,0.0
2015-05-31 01:00:00,96.0,0.0,0.0,0,0.0
2015-05-31 02:00:00,95.0,0.0,0.0,0,0.0
2015-05-31 03:00:00,95.0,0.0,0.0,0,0.0
2015-05-31 04:00:00,95.0,9.0,16.0,45,0.305
2015-05-31 05:00:00,96.0,21.0,60.0,60,1.195
2015-05-31 06:00:00,-999.0,34.0,117.0,60,3.201
2015-05-31 07:00:00,103.0,68.0,151.0,60,4.219
2015-05-31 08:00:00,107.0,89.0,205.0,60,6.01
2015-05-31 09:00:00,109.0,87.0,262.0,60,6.705
2015-05-31 10:00:00,116.0,143.0,211.0,46,6.91
2015-05-31 11:00:00,121.0,140.0,238.0,48,6.685
2015-05-31 12:00:00,125.0,-999.0,198.0,20,6.344
2015-05-31 13:00:00,125.0,-999.0,218.0,56,5.32
2015-05-31 14:00:00,126.0,150.0,202.0,58,4.122
2015-05-31 15:00:00,120.0,86.0,224.0,60,3.009
2015-05-31 16:00:00,115.0,33.0,180.0,60,1.34
2015-05-31 17:00:00,115.0,27.0,122.0,60,0.34
2015-05-31 18:00:00,114.0,18.0,62.0,60,0.104
2015-05-31 19:00:00,114.0,7.0,15.0,27,0.0
2015-05-31 20:00:00,117.0,0.0,0.0,0,0.0
2015-05-31 21:00:00,123.0,0.0,0.0,0,0.0
2015-05-31 22:00:00,113.0,0.0,0.0,0,0.0
2015-05-31 23:00:00,112.0,0.0,0.0,0,0.0
2015-06-01 00:00:00,118.0,0.0,0.0,0,0.0
2015-06-01 01:00:00,122.0,0.0,0.0,0,0.0
2015-06-01 02:00:00,117.0,0.0,0.0,0,0.0
2015-06-01 03:00:00,115.0,0.0,1.0,0,0.005
2015-06-01 04:00:00,125.0,15.0,19.0,35,0.362
2015-06-01 05:00:00,134.0,24.0,25.0,1,1.125
2015-06-01 06:00:00,135.0,45.0,47.0,2,3.388
2015-06-01 07:00:00,136.0,85.0,95.0,9,5.241
2015-06-01 08:00:00,136.0,107.0,108.0,0,6.394
2015-06-01 09:00:00,137.0,139.0,147.0,5,6.82
2015-06-01 10:00:00,139.0,129.0,153.0,6,7.481
2015-06-01 11:00:00,141.0,156.0,177.0,12,7.285
2015-06-01 12:00:00,142.0,107.0,110.0,0,6.244
2015-06-01 13:00:00,139.0,103.0,150.0,13,3.147
2015-06-01 14:00:00,138.0,122.0,157.0,18,4.904
2015-06-01 15:00:00,135.0,113.0,147.0,22,1.525
2015-06-01 16:00:00,137.0,54.0,57.0,3,0.895
2015-06-01 17:00:00,133.0,60.0,74.0,13,0.639
2015-06-01 18:00:00,137.0,8.0,8.0,0,0.166
2015-06-01 19:00:00,130.0,6.0,6.0,0,0.0
2015-06-01 20:00:00,127.0,0.0,0.0,0,0.0
2015-06-01 21:00:00,121.0,0.0,0.0,0,0.0
2015-06-01 22:00:00,112.0,0.0,0.0,0,0.0
2015-06-01 23:00:00,112.0,0.0,0.0,0,0.0
2015-06-02 00:00:00,120.0,0.0,0.0,0,0.0
2015-06-02 01:00:00,131.0,0.0,0.0,0,0.0
2015-06-02 02:00:00,131.0,0.0,0.0,0,0.0
2015-06-02 03:00:00,120.0,1.0,1.0,0,0.025
2015-06-02 04:00:00,110.0,15.0,20.0,33,0.359
2015-06-02 05:00:00,112.0,18.0,41.0,32,0.789
2015-06-02 06:00:00,110.0,24.0,114.0,60,2.336
2015-06-02 07:00:00,114.0,34.0,168.0,60,5.065
2015-06-02 08:00:00,129.0,99.0,161.0,33,5.816
2015-06-02 09:00:00,139.0,86.0,104.0,9,6.651
2015-06-02 10:00:00,131.0,124.0,220.0,33,7.32
2015-06-02 11:00:00,126.0,139.0,269.0,52,7.277
2015-06-02 12:00:00,128.0,146.0,262.0,52,6.676
2015-06-02 13:00:00,129.0,127.0,246.0,51,6.102
2015-06-02 14:00:00,123.0,46.0,264.0,58,4.828
2015-06-02 15:00:00,124.0,26.0,233.0,60,3.035
2015-06-02 16:00:00,126.0,31.0,184.0,60,1.146
2015-06-02 17:00:00,127.0,28.0,112.0,55,0.26
2015-06-02 18:00:00,127.0,20.0,46.0,31,0.065
2015-06-02 19:00:00,138.0,8.0,8.0,0,0.0
2015-06-02 20:00:00,130.0,0.0,0.0,0,0.0
2015-06-02 21:00:00,122.0,0.0,0.0,0,0.0
2015-06-02 22:00:00,121.0,0.0,0.0,0,0.0
2015-06-02 23:00:00,119.0,0.0,0.0,0,0.0
2015-06-03 00:00:00,121.0,0.0,0.0,0,0.0
2015-06-03 01:00:00,121.0,0.0,0.0,0,0.0
2015-06-03 02:00:00,121.0,0.0,0.0,0,0.0
2015-06-03 03:00:00,122.0,0.0,0.0,0,0.015
2015-06-03 04:00:00,119.0,7.0,7.0,1,0.309
2015-06-03 05:00:00,121.0,21.0,45.0,35,1.162
2015-06-03 06:00:00,123.0,40.0,76.0,35,3.226
2015-06-03 07:00:00,129.0,86.0,153.0,48,5.042
2015-06-03 08:00:00,138.0,144.0,181.0,37,6.379
2015-06-03 09:00:00,134.0,133.0,199.0,32,6.821
2015-06-03 10:00:00,132.0,112.0,262.0,57,7.48
2015-06-03 11:00:00,131.0,71.0,314.0,60,7.285
2015-06-03 12:00:00,136.0,95.0,309.0,58,6.244
2015-06-03 13:00:00,134.0,48.0,282.0,56,3.147
2015-06-03 14:00:00,132.0,42.0,270.0,59,4.904
2015-06-03 15:00:00,132.0,39.0,233.0,60,1.526
2015-06-03 16:00:00,131.0,36.0,174.0,60,0.894
2015-06-03 17:00:00,128.0,31.0,118.0,60,0.639
2015-06-03 18:00:00,125.0,21.0,58.0,56,0.166
2015-06-03 19:00:00,121.0,8.0,8.0,1,0.0
2015-06-03 20:00:00,120.0,0.0,1.0,0,0.0
2015-06-03 21:00:00,119.0,0.0,0.0,0,0.0
2015-06-03 22:00:00,115.0,0.0,0.0,0,0.0
2015-06-03 23:00:00,113.0,0.0,0.0,0,0.0
2015-06-04 00:00:00,115.0,0.0,0.0,0,0.0
2015-06-04 01:00:00,112.0,0.0,0.0,0,0.0
2015-06-04 02:00:00,106.0,0.0,0.0,0,0.0
2015-06-04 03:00:00,105.0,1.0,1.0,0,0.025
2015-06-04 04:00:00,104.0,10.0,15.0,29,0.36
2015-06-04 05:00:00,104.0,26.0,57.0,60,0.789
2015-06-04 06:00:00,106.0,35.0,113.0,60,2.336
2015-06-04 07:00:00,107.0,44.0,171.0,60,5.064
2015-06-04 08:00:00,109.0,61.0,212.0,59,5.816
2015-06-04 09:00:00,116.0,81.0,221.0,42,6.651
2015-06-04 10:00:00,120.0,111.0,145.0,15,7.32
2015-06-04 11:00:00,116.0,84.0,283.0,47,7.278
2015-06-04 12:00:00,113.0,48.0,325.0,59,6.675
2015-06-04 13:00:00,113.0,43.0,312.0,60,6.102
2015-06-04 14:00:00,114.0,32.0,281.0,60,4.828
2015-06-04 15:00:00,115.0,31.0,238.0,60,3.035
2015-06-04 16:00:00,115.0,28.0,185.0,60,1.147
2015-06-04 17:00:00,115.0,23.0,125.0,60,0.259
2015-06-04 18:00:00,114.0,18.0,66.0,60,0.065
2015-06-04 19:00:00,113.0,8.0,18.0,35,0.0
2015-06-04 20:00:00,111.0,1.0,1.0,0,0.0
2015-06-04 21:00:00,110.0,0.0,0.0,0,0.0
2015-06-04 22:00:00,109.0,0.0,0.0,0,0.0
2015-06-04 23:00:00,107.0,0.0,0.0,0,0.0
2015-06-05 00:00:00,106.0,0.0,0.0,0,0.0
2015-06-05 01:00:00,104.0,0.0,0.0,0,0.0
2015-06-05 02:00:00,104.0,0.0,0.0,0,0.0
2015-06-05 03:00:00,103.0,1.0,1.0,0,0.015
2015-06-05 04:00:00,103.0,9.0,18.0,55,0.309
2015-06-05 05:00:00,105.0,18.0,63.0,60,1.162
2015-06-05 06:00:00,107.0,24.0,118.0,60,3.226
2015-06-05 07:00:00,110.0,27.0,175.0,60,5.042
2015-06-05 08:00:00,113.0,29.0,228.0,60,6.485
2015-06-05 09:00:00,116.0,29.0,275.0,60,6.651
2015-06-05 10:00:00,118.0,30.0,307.0,60,7.32
2015-06-05 11:00:00,120.0,31.0,322.0,60,7.277
2015-06-05 12:00:00,122.0,33.0,322.0,60,6.676
2015-06-05 13:00:00,124.0,36.0,307.0,60,6.102
2015-06-05 14:00:00,125.0,27.0,277.0,60,4.828
2015-06-05 15:00:00,127.0,26.0,234.0,60,3.035
2015-06-05 16:00:00,127.0,24.0,181.0,60,1.146
2015-06-05 17:00:00,125.0,21.0,123.0,60,0.26
2015-06-05 18:00:00,123.0,15.0,65.0,60,0.064
2015-06-05 19:00:00,121.0,8.0,17.0,35,0.0
2015-06-05 20:00:00,118.0,0.0,0.0,0,0.0
2015-06-05 21:00:00,115.0,0.0,0.0,0,0.0
2015-06-05 22:00:00,115.0,0.0,0.0,0,0.0
2015-06-05 23:00:00,114.0,0.0,0.0,0,0.0
2015-06-06 00:00:00,113.0,0.0,0.0,0,0.0
2015-06-06 01:00:00,113.0,0.0,0.0,0,0.0
2015-06-06 02:00:00,112.0,0.0,0.0,0,0.0
2015-06-06 03:00:00,114.0,1.0,1.0,0,0.016
2015-06-06 04:00:00,114.0,8.0,17.0,53,0.309
2015-06-06 05:00:00,115.0,16.0,63.0,60,1.162
2015-06-06 06:00:00,117.0,24.0,119.0,60,3.226
2015-06-06 07:00:00,120.0,28.0,175.0,60,5.041
2015-06-06 08:00:00,122.0,32.0,228.0,60,6.486
2015-06-06 09:00:00,124.0,33.0,275.0,60,6.65
2015-06-06 10:00:00,127.0,35.0,307.0,60,7.32
2015-06-06 11:00:00,130.0,35.0,320.0,60,7.278
2015-06-06 12:00:00,134.0,42.0,316.0,60,6.676
2015-06-06 13:00:00,138.0,68.0,298.0,60,6.101
2015-06-06 14:00:00,141.0,47.0,265.0,60,4.828
2015-06-06 15:00:00,142.0,48.0,221.0,60,3.035
2015-06-06 16:00:00,142.0,42.0,171.0,60,1.147
2015-06-06 17:00:00,141.0,33.0,116.0,60,0.26
2015-06-06 18:00:00,139.0,21.0,60.0,57,0.064
2015-06-06 19:00:00,137.0,7.0,10.0,12,0.0
2015-06-06 20:00:00,136.0,0.0,1.0,0,0.0
2015-06-06 21:00:00,137.0,0.0,0.0,0,0.0
2015-06-06 22:00:00,134.0,0.0,0.0,0,0.0
2015-06-06 23:00:00,132.0,0.0,0.0,0,0.0
2015-06-07 00:00:00,134.0,0.0,0.0,0,0.0
2015-06-07 01:00:00,135.0,0.0,0.0,0,0.0
2015-06-07 02:00:00,133.0,0.0,0.0,0,0.0
2015-06-07 03:00:00,136.0,1.0,1.0,0,0.016
2015-06-07 04:00:00,135.0,10.0,10.0,0,0.308
2015-06-07 05:00:00,137.0,22.0,23.0,0,1.162
2015-06-07 06:00:00,140.0,32.0,32.0,0,3.226
2015-06-07 07:00:00,138.0,20.0,20.0,0,5.042
2015-06-07 08:00:00,135.0,21.0,21.0,0,6.485
2015-06-07 09:00:00,134.0,29.0,29.0,0,6.651
2015-06-07 10:00:00,133.0,21.0,21.0,1,7.32
2015-06-07 11:00:00,130.0,71.0,118.0,15,7.277
2015-06-07 12:00:00,120.0,142.0,313.0,56,6.676
2015-06-07 13:00:00,129.0,123.0,129.0,2,6.102
2015-06-07 14:00:00,131.0,91.0,92.0,0,4.828
2015-06-07 15:00:00,130.0,90.0,93.0,0,3.035
2015-06-07 16:00:00,130.0,70.0,79.0,6,1.147
2015-06-07 17:00:00,127.0,63.0,73.0,10,0.259
2015-06-07 18:00:00,124.0,44.0,48.0,9,0.065
2015-06-07 19:00:00,121.0,12.0,13.0,0,0.0
2015-06-07 20:00:00,116.0,1.0,1.0,0,0.0
2015-06-07 21:00:00,116.0,0.0,0.0,0,0.0
2015-06-07 22:00:00,115.0,0.0,0.0,0,0.0
2015-06-07 23:00:00,118.0,0.0,0.0,0,0.0
2015-06-08 00:00:00,115.0,0.0,0.0,0,0.0
2015-06-08 01:00:00,116.0,0.0,0.0,0,0.0
2015-06-08 02:00:00,133.0,0.0,0.0,0,0.0
2015-06-08 03:00:00,134.0,0.0,0.0,0,0.015
2015-06-08 04:00:00,125.0,10.0,10.0,0,0.309
2015-06-08 05:00:00,131.0,24.0,25.0,0,1.162
2015-06-08 06:00:00,134.0,33.0,33.0,0,3.226
2015-06-08 07:00:00,134.0,48.0,49.0,0,5.042
2015-06-08 08:00:00,134.0,57.0,58.0,0,6.485
2015-06-08 09:00:00,134.0,55.0,55.0,0,6.65
2015-06-08 10:00:00,135.0,108.0,111.0,0,7.321
2015-06-08 11:00:00,134.0,83.0,85.0,0,7.277
2015-06-08 12:00:00,134.0,21.0,21.0,0,6.676
2015-06-08 13:00:00,133.0,34.0,35.0,0,6.101
2015-06-08 14:00:00,131.0,47.0,48.0,0,4.829
2015-06-08 15:00:00,130.0,62.0,64.0,0,3.035
2015-06-08 16:00:00,122.0,102.0,157.0,40,1.146
2015-06-08 17:00:00,133.0,36.0,37.0,0,0.26
2015-06-08 18:00:00,133.0,10.0,10.0,0,0.064
2015-06-08 19:00:00,132.0,2.0,3.0,0,0.0
2015-06-08 20:00:00,131.0,0.0,0.0,0,0.0
2015-06-08 21:00:00,131.0,0.0,0.0,0,0.0
2015-06-08 22:00:00,130.0,0.0,0.0,0,0.0
2015-06-08 23:00:00,130.0,0.0,0.0,0,0.0
2015-06-09 00:00:00,129.0,0.0,0.0,0,0.0
2015-06-09 01:00:00,131.0,0.0,0.0,0,0.0
2015-06-09 02:00:00,130.0,0.0,0.0,0,0.0
2015-06-09 03:00:00,129.0,0.0,0.0,0,0.016
2015-06-09 04:00:00,128.0,2.0,2.0,0,0.309
2015-06-09 05:00:00,128.0,8.0,8.0,0,1.162
2015-06-09 06:00:00,129.0,8.0,8.0,0,3.225
2015-06-09 07:00:00,129.0,12.0,12.0,0,5.042
2015-06-09 08:00:00,130.0,26.0,27.0,0,6.486
