Time,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,DE_KN_residential1_pv,Hour,solar_power_states,pv_states
2015-05-21 16:00:00,120.0,82.0,93.0,11,4.435294117647058,16,95,4.25
2015-05-21 17:00:00,121.0,72.0,91.0,24,2.735294117647059,17,90,2.75
2015-05-21 18:00:00,118.0,37.0,48.0,21,0.32941176470588235,18,50,0.25
2015-05-21 19:00:00,113.0,10.0,11.0,0,0.0,19,10,0.0
2015-05-21 20:00:00,106.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-21 21:00:00,110.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-21 22:00:00,107.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-21 23:00:00,107.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-22 00:00:00,112.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-22 01:00:00,102.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-22 02:00:00,102.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-22 03:00:00,109.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-22 04:00:00,116.0,4.0,5.0,0,0.0655881066899869,4,5,0.0
2015-05-22 05:00:00,108.0,28.0,34.0,11,0.4234291005427095,5,35,0.25
2015-05-22 06:00:00,97.0,27.0,98.0,54,2.6399212942719723,6,100,2.75
2015-05-22 07:00:00,-999.0,31.0,168.0,60,2.7267290825381316,7,170,2.75
2015-05-22 08:00:00,101.0,34.0,224.0,60,6.101622984130251,8,225,6.25
2015-05-22 09:00:00,104.0,63.0,264.0,60,3.479063247511511,9,265,3.25
2015-05-22 10:00:00,107.0,69.0,325.0,60,3.225391599578179,10,325,3.25
2015-05-22 11:00:00,110.0,95.0,340.0,57,5.621286555724171,11,340,5.75
2015-05-22 12:00:00,110.0,99.0,313.0,57,1.6252347025386458,12,315,1.75
2015-05-22 13:00:00,110.0,78.0,289.0,59,3.3855037423802057,13,290,3.25
2015-05-22 14:00:00,112.0,90.0,247.0,57,4.017271534761697,14,245,4.25
2015-05-22 15:00:00,111.0,64.0,195.0,54,2.615808019753595,15,195,2.75
2015-05-22 16:00:00,110.0,47.0,175.0,59,1.0127575297718565,16,175,1.25
2015-05-22 17:00:00,112.0,47.0,92.0,51,0.40124488798580216,17,90,0.25
2015-05-22 18:00:00,121.0,39.0,49.0,25,0.15914761182129172,18,50,0.25
2015-05-22 19:00:00,114.0,9.0,10.0,1,0.0,19,10,0.0
2015-05-22 20:00:00,110.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-22 21:00:00,106.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-22 22:00:00,105.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-22 23:00:00,103.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-23 00:00:00,102.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-23 01:00:00,102.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-23 02:00:00,101.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-23 03:00:00,100.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-23 04:00:00,100.0,8.0,10.0,7,0.25949488185209985,4,10,0.25
2015-05-23 05:00:00,100.0,27.0,45.0,52,0.8885009088300009,5,45,0.75
2015-05-23 06:00:00,101.0,38.0,99.0,60,1.8200516598105805,6,100,1.75
2015-05-23 07:00:00,104.0,52.0,155.0,60,2.388070410408495,7,155,2.25
2015-05-23 08:00:00,107.0,72.0,202.0,60,3.20242992442361,8,200,3.25
2015-05-23 09:00:00,117.0,140.0,205.0,40,4.690041136515832,9,205,4.75
2015-05-23 10:00:00,119.0,156.0,265.0,53,4.980627571032239,10,265,4.75
2015-05-23 11:00:00,117.0,124.0,305.0,54,3.435616569405912,11,305,3.25
2015-05-23 12:00:00,120.0,59.0,272.0,45,4.869415478809911,12,270,4.75
2015-05-23 13:00:00,124.0,133.0,214.0,29,4.01918109633598,13,215,4.25
2015-05-23 14:00:00,126.0,136.0,222.0,35,3.3483210561561267,14,220,3.25
2015-05-23 15:00:00,129.0,105.0,128.0,14,1.6335023438247394,15,130,1.75
2015-05-23 16:00:00,133.0,59.0,61.0,1,1.3249784750789246,16,60,1.25
2015-05-23 17:00:00,127.0,60.0,105.0,45,0.584760355878695,17,105,0.75
2015-05-23 18:00:00,133.0,18.0,19.0,2,0.05500813163685066,18,20,0.0
2015-05-23 19:00:00,128.0,5.0,5.0,0,0.0,19,5,0.0
2015-05-23 20:00:00,124.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-23 21:00:00,122.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-23 22:00:00,126.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-23 23:00:00,131.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-24 00:00:00,129.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-24 01:00:00,129.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-24 02:00:00,132.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-24 03:00:00,133.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-24 04:00:00,132.0,2.0,2.0,0,0.13981125480601186,4,0,0.25
2015-05-24 05:00:00,131.0,13.0,13.0,0,0.848698007689619,5,15,0.75
2015-05-24 06:00:00,131.0,26.0,27.0,0,2.168166724921356,6,25,2.25
2015-05-24 07:00:00,131.0,72.0,74.0,0,2.939313177210765,7,75,2.75
2015-05-24 08:00:00,130.0,119.0,122.0,0,3.215658860538273,8,120,3.25
2015-05-24 09:00:00,131.0,118.0,121.0,0,4.295919259000349,9,120,4.25
2015-05-24 10:00:00,132.0,123.0,158.0,3,4.568988116043341,10,160,4.75
2015-05-24 11:00:00,131.0,141.0,163.0,10,5.144617266689968,11,165,5.25
2015-05-24 12:00:00,132.0,142.0,159.0,8,3.682060468367703,12,160,3.75
2015-05-24 13:00:00,121.0,105.0,223.0,35,3.3074099965047186,13,225,3.25
2015-05-24 14:00:00,119.0,66.0,297.0,60,2.9939269486193636,14,295,2.75
2015-05-24 15:00:00,115.0,36.0,237.0,60,1.9890335547011533,15,235,1.75
2015-05-24 16:00:00,113.0,28.0,179.0,60,1.3642520097867878,16,180,1.25
2015-05-24 17:00:00,113.0,21.0,118.0,60,0.7263631597343586,17,120,0.75
2015-05-24 18:00:00,112.0,14.0,60.0,60,0.11578119538622858,18,60,0.25
2015-05-24 19:00:00,111.0,6.0,11.0,19,0.0,19,10,0.0
2015-05-24 20:00:00,110.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-24 21:00:00,113.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-24 22:00:00,114.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-24 23:00:00,107.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-25 00:00:00,106.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-25 01:00:00,105.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-25 02:00:00,109.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-25 03:00:00,115.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-25 04:00:00,107.0,8.0,10.0,16,0.07320205479452056,4,10,0.0
2015-05-25 05:00:00,106.0,23.0,46.0,55,0.49443493150684936,5,45,0.25
2015-05-25 06:00:00,108.0,33.0,108.0,60,1.3369006849315068,6,110,1.25
2015-05-25 07:00:00,111.0,43.0,162.0,60,2.929366438356165,7,160,2.75
2015-05-25 08:00:00,114.0,51.0,218.0,60,6.30179794520548,8,220,6.25
2015-05-25 09:00:00,126.0,77.0,199.0,40,8.298801369863014,9,200,8.25
2015-05-25 10:00:00,122.0,93.0,235.0,42,8.34375,10,235,8.25
2015-05-25 11:00:00,135.0,68.0,72.0,3,3.4199486301369864,11,70,3.25
2015-05-25 12:00:00,137.0,49.0,50.0,0,2.2204623287671237,12,50,2.25
2015-05-25 13:00:00,133.0,74.0,77.0,0,1.4987157534246578,13,75,1.25
2015-05-25 14:00:00,132.0,86.0,88.0,0,1.245719178082192,14,90,1.25
2015-05-25 15:00:00,131.0,116.0,123.0,2,0.6382705479452055,15,125,0.75
2015-05-25 16:00:00,129.0,77.0,82.0,3,0.5406678082191781,16,80,0.75
2015-05-25 17:00:00,129.0,66.0,69.0,1,0.1579623287671233,17,70,0.25
2015-05-25 18:00:00,124.0,45.0,49.0,3,0.0,18,50,0.0
2015-05-25 19:00:00,117.0,12.0,12.0,0,0.0,19,10,0.0
2015-05-25 20:00:00,125.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-25 21:00:00,119.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-25 22:00:00,116.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-25 23:00:00,110.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-26 00:00:00,115.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-26 01:00:00,125.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-26 02:00:00,126.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-26 03:00:00,128.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-26 04:00:00,129.0,2.0,2.0,0,0.01229608984342979,4,0,0.0
2015-05-26 05:00:00,131.0,7.0,7.0,0,0.2074965161078777,5,5,0.25
2015-05-26 06:00:00,131.0,4.0,5.0,0,0.756209525370932,6,5,0.75
2015-05-26 07:00:00,131.0,11.0,11.0,0,2.2501844413476513,7,10,2.25
2015-05-26 08:00:00,129.0,19.0,20.0,0,8.066234937289941,8,20,8.25
2015-05-26 09:00:00,128.0,48.0,50.0,0,3.378350684482334,9,50,3.25
2015-05-26 10:00:00,128.0,49.0,51.0,0,8.01858758914665,10,50,8.25
2015-05-26 11:00:00,128.0,120.0,126.0,2,6.609148290843511,11,125,6.75
2015-05-26 12:00:00,128.0,109.0,112.0,0,1.5462332978112958,12,110,1.75
2015-05-26 13:00:00,128.0,118.0,120.0,0,1.334125748012132,13,120,1.25
2015-05-26 14:00:00,128.0,86.0,88.0,0,0.6424706943192064,14,90,0.75
2015-05-26 15:00:00,119.0,102.0,140.0,17,2.2701655873432247,15,140,2.25
2015-05-26 16:00:00,112.0,62.0,127.0,34,1.5631404213460116,16,125,1.75
2015-05-26 17:00:00,122.0,48.0,53.0,4,0.7992458398229363,17,55,0.75
2015-05-26 18:00:00,121.0,24.0,24.0,0,0.046110336912861705,18,25,0.0
2015-05-26 19:00:00,113.0,8.0,9.0,6,0.0,19,10,0.0
2015-05-26 20:00:00,116.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-26 21:00:00,118.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-26 22:00:00,115.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-26 23:00:00,118.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-27 00:00:00,115.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-27 01:00:00,118.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-27 02:00:00,120.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-27 03:00:00,121.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-27 04:00:00,110.0,10.0,12.0,14,0.008592596364377005,4,10,0.0
2015-05-27 05:00:00,107.0,31.0,37.0,15,0.12888894546565507,5,35,0.25
2015-05-27 06:00:00,118.0,46.0,50.0,4,0.4697286012526096,6,50,0.25
2015-05-27 07:00:00,113.0,77.0,137.0,33,1.3977290086053262,7,135,1.25
2015-05-27 08:00:00,121.0,90.0,98.0,7,5.01043841336117,8,100,5.25
2015-05-27 09:00:00,122.0,80.0,81.0,0,2.0975482458373644,9,80,2.25
2015-05-27 10:00:00,122.0,83.0,87.0,1,4.914965120423647,10,85,4.75
2015-05-27 11:00:00,123.0,78.0,80.0,0,4.445236519171037,11,80,4.25
2015-05-27 12:00:00,123.0,98.0,100.0,0,6.3212867253933505,12,100,6.25
2015-05-27 13:00:00,125.0,47.0,48.0,0,4.704923875961098,13,50,4.75
2015-05-27 14:00:00,124.0,50.0,52.0,0,3.3281989918020267,14,50,3.25
2015-05-27 15:00:00,124.0,54.0,55.0,0,3.08378736188197,15,55,3.25
2015-05-27 16:00:00,121.0,75.0,78.0,2,1.2029634910127807,16,80,1.25
2015-05-27 17:00:00,124.0,27.0,28.0,0,0.3055145374000713,17,30,0.25
2015-05-27 18:00:00,117.0,31.0,32.0,0,0.08019756606751872,18,30,0.0
2015-05-27 19:00:00,117.0,6.0,6.0,0,0.0,19,5,0.0
2015-05-27 20:00:00,108.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-27 21:00:00,116.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-27 22:00:00,116.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-27 23:00:00,120.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-28 00:00:00,118.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-28 01:00:00,115.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-28 02:00:00,119.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-28 03:00:00,120.0,0.0,0.0,0,0.01547963039405582,3,0,0.0
2015-05-28 04:00:00,118.0,6.0,6.0,0,0.17801574953164193,4,5,0.25
2015-05-28 05:00:00,118.0,30.0,32.0,2,0.7835074460991331,5,30,0.75
2015-05-28 06:00:00,120.0,55.0,56.0,0,1.8813704632775536,6,55,1.75
2015-05-28 07:00:00,113.0,98.0,134.0,22,3.236433493157209,7,135,3.25
2015-05-28 08:00:00,104.0,54.0,225.0,60,4.005652049661829,8,225,4.25
2015-05-28 09:00:00,118.0,95.0,220.0,40,4.379544660718254,9,220,4.25
2015-05-28 10:00:00,118.0,-999.0,198.0,27,4.44682151589242,10,200,4.25
2015-05-28 11:00:00,117.0,-999.0,262.0,50,4.561728003048296,11,260,4.75
2015-05-28 12:00:00,114.0,153.0,298.0,60,4.3045279903470615,12,300,4.25
2015-05-28 13:00:00,115.0,131.0,246.0,48,3.7710761121519063,13,245,3.75
2015-05-28 14:00:00,110.0,67.0,257.0,57,2.953632553265805,14,255,2.75
2015-05-28 15:00:00,116.0,84.0,234.0,58,1.8956593528720669,15,235,1.75
2015-05-28 16:00:00,110.0,33.0,177.0,60,0.794224113295018,16,175,0.75
2015-05-28 17:00:00,110.0,30.0,114.0,60,0.24172038230717938,17,115,0.25
2015-05-28 18:00:00,114.0,26.0,34.0,11,0.06608611437462293,18,35,0.0
2015-05-28 19:00:00,112.0,9.0,9.0,1,0.0,19,10,0.0
2015-05-28 20:00:00,114.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-28 21:00:00,113.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-28 22:00:00,128.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-28 23:00:00,128.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-29 00:00:00,128.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-29 01:00:00,127.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-29 02:00:00,116.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-29 03:00:00,124.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-29 04:00:00,123.0,7.0,7.0,0,0.24912075029308323,4,5,0.25
2015-05-29 05:00:00,116.0,29.0,33.0,9,0.8528722157092613,5,35,0.75
2015-05-29 06:00:00,109.0,47.0,87.0,35,1.8090562719812424,6,85,1.75
2015-05-29 07:00:00,110.0,75.0,161.0,53,1.6009671746776084,7,160,1.75
2015-05-29 08:00:00,111.0,83.0,217.0,59,3.3601992966002343,8,215,3.25
2015-05-29 09:00:00,117.0,103.0,191.0,35,5.07327080890973,9,190,5.25
2015-05-29 10:00:00,115.0,92.0,295.0,56,5.004396248534583,10,295,5.25
2015-05-29 11:00:00,125.0,114.0,187.0,25,4.568434935521688,11,185,4.75
2015-05-29 12:00:00,128.0,134.0,190.0,26,4.264361078546307,12,190,4.25
2015-05-29 13:00:00,125.0,157.0,222.0,43,4.210140679953106,13,220,4.25
2015-05-29 14:00:00,123.0,132.0,234.0,58,3.135257913247362,14,235,3.25
2015-05-29 15:00:00,130.0,86.0,116.0,20,2.2237690504103163,15,115,2.25
2015-05-29 16:00:00,136.0,34.0,34.0,0,0.883645955451348,16,35,0.75
2015-05-29 17:00:00,136.0,12.0,12.0,0,0.21834701055099645,17,10,0.25
2015-05-29 18:00:00,132.0,17.0,18.0,2,0.04616060961313012,18,20,0.0
2015-05-29 19:00:00,118.0,12.0,13.0,2,0.0,19,15,0.0
2015-05-29 20:00:00,112.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-29 21:00:00,121.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-29 22:00:00,126.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-29 23:00:00,121.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-30 00:00:00,125.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-30 01:00:00,121.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-30 02:00:00,116.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-30 03:00:00,111.0,0.0,0.0,0,0.007940499192715913,3,0,0.0
2015-05-30 04:00:00,118.0,11.0,11.0,0,0.2947910325295783,4,10,0.25
2015-05-30 05:00:00,118.0,34.0,36.0,0,1.1841269421137606,5,35,1.25
2015-05-30 06:00:00,122.0,59.0,73.0,11,2.9895979460575415,6,75,2.75
2015-05-30 07:00:00,123.0,72.0,95.0,19,3.4481617744368855,7,95,3.25
2015-05-30 08:00:00,126.0,72.0,74.0,1,1.8650247478891502,8,75,1.75
2015-05-30 09:00:00,122.0,147.0,163.0,14,2.271975331515841,9,165,2.25
2015-05-30 10:00:00,122.0,-999.0,181.0,18,3.1831476138799917,10,180,3.25
2015-05-30 11:00:00,124.0,158.0,180.0,10,4.0595802122760105,11,180,4.25
2015-05-30 12:00:00,118.0,118.0,239.0,36,4.698790397289642,12,240,4.75
2015-05-30 13:00:00,121.0,159.0,227.0,35,5.88788015139885,13,225,5.75
2015-05-30 14:00:00,119.0,107.0,204.0,34,3.1503930547100385,14,205,3.25
2015-05-30 15:00:00,118.0,98.0,194.0,40,2.1925703395886815,15,195,2.25
2015-05-30 16:00:00,111.0,47.0,191.0,60,1.5235832826023659,16,190,1.75
2015-05-30 17:00:00,115.0,35.0,82.0,29,0.6014928138482304,17,80,0.75
2015-05-30 18:00:00,112.0,28.0,33.0,16,0.14888435986342338,18,35,0.25
2015-05-30 19:00:00,104.0,11.0,14.0,14,0.0,19,15,0.0
2015-05-30 20:00:00,102.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-30 21:00:00,-999.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-30 22:00:00,103.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-30 23:00:00,108.0,0.0,0.0,0,0.0,23,0,0.0
2015-05-31 00:00:00,103.0,0.0,0.0,0,0.0,0,0,0.0
2015-05-31 01:00:00,96.0,0.0,0.0,0,0.0,1,0,0.0
2015-05-31 02:00:00,95.0,0.0,0.0,0,0.0,2,0,0.0
2015-05-31 03:00:00,95.0,0.0,0.0,0,0.0,3,0,0.0
2015-05-31 04:00:00,95.0,9.0,16.0,45,0.20494006343062945,4,15,0.25
2015-05-31 05:00:00,96.0,21.0,60.0,60,0.8029618878675482,5,60,0.75
2015-05-31 06:00:00,-999.0,34.0,117.0,60,2.150862764070311,6,115,2.25
2015-05-31 07:00:00,103.0,68.0,151.0,60,2.8348922216846746,7,150,2.75
2015-05-31 08:00:00,107.0,89.0,205.0,60,4.038327151534698,8,205,4.25
2015-05-31 09:00:00,109.0,87.0,262.0,60,4.505321722302854,9,260,4.75
2015-05-31 10:00:00,116.0,143.0,211.0,46,4.643068322313605,10,210,4.75
2015-05-31 11:00:00,121.0,140.0,238.0,48,4.491883029618878,11,240,4.25
2015-05-31 12:00:00,125.0,-999.0,198.0,20,4.262753319357093,12,200,4.25
2015-05-31 13:00:00,125.0,-999.0,218.0,56,3.574692253937537,13,220,3.75
2015-05-31 14:00:00,126.0,150.0,202.0,58,2.769714562167392,14,200,2.75
2015-05-31 15:00:00,120.0,86.0,224.0,60,2.0218513143041443,15,225,2.25
2015-05-31 16:00:00,115.0,33.0,180.0,60,0.900392409826372,16,180,0.75
2015-05-31 17:00:00,115.0,27.0,122.0,60,0.22845777562758693,17,120,0.25
2015-05-31 18:00:00,114.0,18.0,62.0,60,0.06988120195667365,18,60,0.0
2015-05-31 19:00:00,114.0,7.0,15.0,27,0.0,19,15,0.0
2015-05-31 20:00:00,117.0,0.0,0.0,0,0.0,20,0,0.0
2015-05-31 21:00:00,123.0,0.0,0.0,0,0.0,21,0,0.0
2015-05-31 22:00:00,113.0,0.0,0.0,0,0.0,22,0,0.0
2015-05-31 23:00:00,112.0,0.0,0.0,0,0.0,23,0,0.0
2015-06-01 00:00:00,118.0,0.0,0.0,0,0.0,0,0,0.0
2015-06-01 01:00:00,122.0,0.0,0.0,0,0.0,1,0,0.0
2015-06-01 02:00:00,117.0,0.0,0.0,0,0.0,2,0,0.0
2015-06-01 03:00:00,115.0,0.0,1.0,0,0.0033713319907940154,3,0,0.0
2015-06-01 04:00:00,125.0,15.0,19.0,35,0.2440844361334867,4,20,0.25
2015-06-01 05:00:00,134.0,24.0,25.0,1,0.7585496979286535,5,25,0.75
2015-06-01 06:00:00,135.0,45.0,47.0,2,2.284414556962025,6,45,2.25
2015-06-01 07:00:00,136.0,85.0,95.0,9,3.533830192750287,7,95,3.75
2015-06-01 08:00:00,136.0,107.0,108.0,0,4.311259349827387,8,110,4.25
2015-06-01 09:00:00,137.0,139.0,147.0,5,4.598496835443037,9,145,4.75
2015-06-01 10:00:00,139.0,129.0,153.0,6,5.044186924626006,10,155,5.25
2015-06-01 11:00:00,141.0,156.0,177.0,12,4.912030710586881,11,175,4.75
2015-06-01 12:00:00,142.0,107.0,110.0,0,4.210119390103566,12,110,4.25
2015-06-01 13:00:00,139.0,103.0,150.0,13,2.121916355005753,13,150,2.25
2015-06-01 14:00:00,138.0,122.0,157.0,18,3.30660241657077,14,155,3.25
2015-06-01 15:00:00,135.0,113.0,147.0,22,1.0282562571921747,15,145,1.25
2015-06-01 16:00:00,137.0,54.0,57.0,3,0.6034684263521287,16,55,0.75
2015-06-01 17:00:00,133.0,60.0,74.0,13,0.43085622842347515,17,75,0.25
2015-06-01 18:00:00,137.0,8.0,8.0,0,0.11192822209436132,18,10,0.25
2015-06-01 19:00:00,130.0,6.0,6.0,0,0.0,19,5,0.0
2015-06-01 20:00:00,127.0,0.0,0.0,0,0.0,20,0,0.0
2015-06-01 21:00:00,121.0,0.0,0.0,0,0.0,21,0,0.0
2015-06-01 22:00:00,112.0,0.0,0.0,0,0.0,22,0,0.0
2015-06-01 23:00:00,112.0,0.0,0.0,0,0.0,23,0,0.0
2015-06-02 00:00:00,120.0,0.0,0.0,0,0.0,0,0,0.0
2015-06-02 01:00:00,131.0,0.0,0.0,0,0.0,1,0,0.0
2015-06-02 02:00:00,131.0,0.0,0.0,0,0.0,2,0,0.0
2015-06-02 03:00:00,120.0,1.0,1.0,0,0.016240796881766998,3,0,0.0
2015-06-02 04:00:00,110.0,15.0,20.0,33,0.23321784322217406,4,20,0.25
2015-06-02 05:00:00,112.0,18.0,41.0,32,0.5125595495885664,5,40,0.75
2015-06-02 06:00:00,110.0,24.0,114.0,60,1.5175400606323082,6,115,1.75
2015-06-02 07:00:00,114.0,34.0,168.0,60,3.2903854482459938,7,170,3.25
2015-06-02 08:00:00,129.0,99.0,161.0,33,3.778258986574274,8,160,3.75
2015-06-02 09:00:00,139.0,86.0,104.0,9,4.3207016024252916,9,105,4.25
2015-06-02 10:00:00,131.0,124.0,220.0,33,4.755305326981377,10,220,4.75
2015-06-02 11:00:00,126.0,139.0,269.0,52,4.727371156344738,11,270,4.75
2015-06-02 12:00:00,128.0,146.0,262.0,52,4.336942399307059,12,260,4.25
2015-06-02 13:00:00,129.0,127.0,246.0,51,3.964053702901689,13,245,3.75
2015-06-02 14:00:00,123.0,46.0,264.0,58,3.1364226938068427,14,265,3.25
2015-06-02 15:00:00,124.0,26.0,233.0,60,1.9716327414465136,15,235,1.75
2015-06-02 16:00:00,126.0,31.0,184.0,60,0.7444781290601991,16,185,0.75
2015-06-02 17:00:00,127.0,28.0,112.0,55,0.1689042875703768,17,110,0.25
2015-06-02 18:00:00,127.0,20.0,46.0,31,0.0422260718925942,18,45,0.0
2015-06-02 19:00:00,138.0,8.0,8.0,0,0.0,19,10,0.0
2015-06-02 20:00:00,130.0,0.0,0.0,0,0.0,20,0,0.0
2015-06-02 21:00:00,122.0,0.0,0.0,0,0.0,21,0,0.0
2015-06-02 22:00:00,121.0,0.0,0.0,0,0.0,22,0,0.0
2015-06-02 23:00:00,119.0,0.0,0.0,0,0.0,23,0,0.0
2015-06-03 00:00:00,121.0,0.0,0.0,0,0.0,0,0,0.0
2015-06-03 01:00:00,121.0,0.0,0.0,0,0.0,1,0,0.0
2015-06-03 02:00:00,121.0,0.0,0.0,0,0.0,2,0,0.0
2015-06-03 03:00:00,122.0,0.0,0.0,0,0.010185788787483703,3,0,0.0
2015-06-03 04:00:00,119.0,7.0,7.0,1,0.20982724902216426,4,5,0.25
2015-06-03 05:00:00,121.0,21.0,45.0,35,0.7890591047370707,5,45,0.75
2015-06-03 06:00:00,123.0,40.0,76.0,35,2.1906236418948284,6,75,2.25
2015-06-03 07:00:00,129.0,86.0,153.0,48,3.4237831377661885,7,155,3.25
2015-06-03 08:00:00,138.0,144.0,181.0,37,4.331676445023902,8,180,4.25
2015-06-03 09:00:00,134.0,133.0,199.0,32,4.631817687961755,9,200,4.75
2015-06-03 10:00:00,132.0,112.0,262.0,57,5.079313342025206,10,260,5.25
2015-06-03 11:00:00,131.0,71.0,314.0,60,4.946898087787918,11,315,4.75
2015-06-03 12:00:00,136.0,95.0,309.0,58,4.240004345936549,12,310,4.25
2015-06-03 13:00:00,134.0,48.0,282.0,56,2.1369784876140807,13,280,2.25
2015-06-03 14:00:00,132.0,42.0,270.0,59,3.330073880921338,14,270,3.25
2015-06-03 15:00:00,132.0,39.0,233.0,60,1.0362342459800087,15,235,1.25
2015-06-03 16:00:00,131.0,36.0,174.0,60,0.6070730117340286,16,175,0.75
2015-06-03 17:00:00,128.0,31.0,118.0,60,0.43391460234680573,17,120,0.25
2015-06-03 18:00:00,125.0,21.0,58.0,56,0.11272272924815298,18,60,0.25
2015-06-03 19:00:00,121.0,8.0,8.0,1,0.0,19,10,0.0
2015-06-03 20:00:00,120.0,0.0,1.0,0,0.0,20,0,0.0
2015-06-03 21:00:00,119.0,0.0,0.0,0,0.0,21,0,0.0
2015-06-03 22:00:00,115.0,0.0,0.0,0,0.0,22,0,0.0
2015-06-03 23:00:00,113.0,0.0,0.0,0,0.0,23,0,0.0
2015-06-04 00:00:00,115.0,0.0,0.0,0,0.0,0,0,0.0
2015-06-04 01:00:00,112.0,0.0,0.0,0,0.0,1,0,0.0
2015-06-04 02:00:00,106.0,0.0,0.0,0,0.0,2,0,0.0
2015-06-04 03:00:00,105.0,1.0,1.0,0,0.016240796881767005,3,0,0.0
2015-06-04 04:00:00,104.0,10.0,15.0,29,0.23386747509744482,4,15,0.25
2015-06-04 05:00:00,104.0,26.0,57.0,60,0.5125595495885666,5,55,0.75
2015-06-04 06:00:00,106.0,35.0,113.0,60,1.5175400606323086,6,115,1.75
2015-06-04 07:00:00,107.0,44.0,171.0,60,3.289735816370724,7,170,3.25
2015-06-04 08:00:00,109.0,61.0,212.0,59,3.7782589865742753,8,210,3.75
2015-06-04 09:00:00,116.0,81.0,221.0,42,4.320701602425293,9,220,4.25
2015-06-04 10:00:00,120.0,111.0,145.0,15,4.755305326981379,10,145,4.75
2015-06-04 11:00:00,116.0,84.0,283.0,47,4.72802078822001,11,285,4.75
