Time,price_state,pv_states,con_states,action,original_cost,new_cost,original_electricity_consumption,new_electricity_consumption
2018-10-01 00:00:00,51.048060836501904,0.0,0.25,idle,12,12,0,0
2018-10-01 01:00:00,46.96326241134752,0.0,0.5,discharge,23,23,0,0
2018-10-01 02:00:00,47.91061855670103,0.0,0.25,discharge,11,11,0,0
2018-10-01 03:00:00,52.01656108597285,0.0,2.5,discharge,130,130,2,2
2018-10-01 04:00:00,69.8072,0.0,5.5,discharge,383,383,5,5
2018-10-01 05:00:00,76.60805555555555,0.25,3.25,discharge,229,229,3,3
2018-10-01 06:00:00,84.55083333333334,1.25,0.5,idle,0,0,0,0
2018-10-01 07:00:00,79.43764705882353,3.75,0.5,charge,0,238,0,3
2018-10-01 08:00:00,72.95054054054054,5.75,0.5,charge,0,218,0,3
2018-10-01 09:00:00,71.24964912280701,4.75,0.25,idle,0,0,0,0
2018-10-01 10:00:00,63.27011494252874,6.75,0.5,charge,0,189,0,3
2018-10-01 11:00:00,60.140136054421774,5.25,3.75,idle,0,0,0,0
2018-10-01 12:00:00,56.026484375,3.75,3.25,idle,0,0,0,0
2018-10-01 13:00:00,52.98600961538462,2.75,3.25,charge,26,185,0,6
2018-10-01 14:00:00,52.98600961538462,1.75,3.25,idle,79,79,1,1
2018-10-01 15:00:00,60.140136054421774,1.25,0.25,idle,0,0,0,0
2018-10-01 16:00:00,69.8072,0.25,4.0,discharge,261,0,3,0
2018-10-01 17:00:00,74.73551020408163,0.0,3.75,discharge,280,0,3,0
2018-10-01 18:00:00,66.72450450450451,0.0,4.25,discharge,283,0,4,0
2018-10-01 19:00:00,54.0000487804878,0.0,3.5,discharge,189,0,3,0
2018-10-01 20:00:00,46.03100313479624,0.0,3.25,discharge,149,0,3,0
2018-10-01 21:00:00,42.74975088967972,0.0,3.75,discharge,160,0,3,0
2018-10-01 22:00:00,45.051072555205046,0.0,2.0,idle,90,90,2,2
2018-10-01 23:00:00,44.17222222222222,0.0,0.5,idle,22,22,0,0
2018-10-02 00:00:00,44.17222222222222,0.0,0.25,idle,11,11,0,0
2018-10-02 01:00:00,43.49414634146341,0.0,5.75,discharge,250,0,5,0
2018-10-02 02:00:00,44.17222222222222,0.0,0.5,idle,22,22,0,0
2018-10-02 03:00:00,47.91061855670103,0.0,2.75,idle,131,131,2,2
2018-10-02 04:00:00,57.13344000000001,0.0,6.25,discharge,357,0,6,0
2018-10-02 05:00:00,68.37727272727273,0.25,4.0,discharge,256,205,3,3
2018-10-02 06:00:00,69.8072,1.25,3.0,idle,122,122,1,1
2018-10-02 07:00:00,54.0000487804878,3.75,1.75,idle,0,0,0,0
2018-10-02 08:00:00,48.74350877192983,5.75,7.0,charge,60,207,1,10
2018-10-02 09:00:00,46.03100313479624,4.75,3.75,idle,0,0,0,0
2018-10-02 10:00:00,44.17222222222222,6.75,0.25,charge,0,132,0,3
2018-10-02 11:00:00,31.03496710526316,5.25,1.5,idle,0,0,0,0
2018-10-02 12:00:00,28.051209964412813,3.75,0.25,idle,0,0,0,0
2018-10-02 13:00:00,31.03496710526316,2.75,0.25,idle,0,0,0,0
2018-10-02 14:00:00,26.532130177514794,1.75,1.5,discharge,0,0,0,0
2018-10-02 15:00:00,38.43644927536232,1.25,1.5,charge,9,124,0,4
2018-10-02 16:00:00,48.74350877192983,0.25,3.75,discharge,170,0,3,0
2018-10-02 17:00:00,48.74350877192983,0.0,3.25,discharge,158,0,3,0
2018-10-02 18:00:00,45.051072555205046,0.0,4.75,discharge,213,0,4,0
2018-10-02 19:00:00,32.006697819314645,0.0,3.25,idle,104,104,3,3
2018-10-02 20:00:00,26.532130177514794,0.0,4.75,discharge,126,0,4,0
2018-10-02 21:00:00,1.75585365853658,0.0,4.75,charge,8,13,4,7
2018-10-02 22:00:00,1.75585365853658,0.0,3.5,idle,6,6,3,3
2018-10-02 23:00:00,0.0078902953586492,0.0,0.5,discharge,0,0,0,0
2018-10-03 00:00:00,0.0078902953586492,0.0,0.5,discharge,0,0,0,0
2018-10-03 01:00:00,0.0078902953586492,0.0,6.0,idle,0,0,6,6
2018-10-03 02:00:00,0.0078902953586492,0.0,0.25,discharge,0,0,0,0
2018-10-03 03:00:00,0.0078902953586492,0.0,2.0,charge,0,0,2,5
2018-10-03 04:00:00,-4.74014285714285,0.0,10.5,charge,-49,-63,10,13
2018-10-03 05:00:00,0.0078902953586492,0.25,6.75,charge,0,0,6,9
2018-10-03 06:00:00,0.0078902953586492,1.25,8.0,idle,0,0,6,6
2018-10-03 07:00:00,1.75585365853658,3.75,3.75,idle,0,0,0,0
2018-10-03 08:00:00,0.0078902953586492,5.75,0.25,idle,0,0,0,0
2018-10-03 09:00:00,0.0078902953586492,4.75,0.75,charge,0,0,0,3
2018-10-03 10:00:00,0.0078902953586492,6.75,0.25,charge,0,0,0,3
2018-10-03 11:00:00,0.0078902953586492,5.25,0.5,charge,0,0,0,3
2018-10-03 12:00:00,0.0078902953586492,3.75,0.25,discharge,0,0,0,0
2018-10-03 13:00:00,5.222808988764047,2.75,0.5,idle,0,0,0,0
2018-10-03 14:00:00,20.02951871657755,1.75,0.25,idle,0,0,0,0
2018-10-03 15:00:00,43.49414634146341,1.25,0.5,idle,0,0,0,0
2018-10-03 16:00:00,63.27011494252874,0.25,1.75,discharge,94,0,1,0
2018-10-03 17:00:00,71.24964912280701,0.0,7.0,discharge,498,0,7,0
2018-10-03 18:00:00,68.37727272727273,0.0,6.0,discharge,410,0,6,0
2018-10-03 19:00:00,57.13344000000001,0.0,3.5,idle,199,199,3,3
2018-10-03 20:00:00,63.27011494252874,0.0,3.5,discharge,221,0,3,0
2018-10-03 21:00:00,48.74350877192983,0.0,3.25,discharge,158,0,3,0
2018-10-03 22:00:00,52.98600961538462,0.0,0.5,discharge,26,0,0,0
2018-10-03 23:00:00,46.03100313479624,0.0,0.5,idle,23,23,0,0
2018-10-04 00:00:00,46.03100313479624,0.0,0.25,discharge,11,0,0,0
2018-10-04 01:00:00,46.96326241134752,0.0,0.5,discharge,23,0,0,0
2018-10-04 02:00:00,47.91061855670103,0.0,0.25,discharge,11,0,0,0
2018-10-04 03:00:00,51.048060836501904,0.0,2.25,discharge,114,0,2,0
2018-10-04 04:00:00,74.73551020408163,0.0,8.0,idle,597,597,8,8
2018-10-04 05:00:00,79.43764705882353,0.25,6.25,discharge,476,0,6,0
2018-10-04 06:00:00,81.75155555555557,1.25,0.5,discharge,0,0,0,0
2018-10-04 07:00:00,81.75155555555557,3.75,1.5,idle,0,0,0,0
2018-10-04 08:00:00,79.43764705882353,5.75,0.5,charge,0,238,0,3
2018-10-04 09:00:00,74.73551020408163,4.75,0.5,idle,0,0,0,0
2018-10-04 10:00:00,63.27011494252874,6.75,0.5,charge,0,189,0,3
2018-10-04 11:00:00,54.0000487804878,5.25,1.5,charge,0,162,0,3
2018-10-04 12:00:00,54.0000487804878,3.75,0.25,idle,0,0,0,0
2018-10-04 13:00:00,57.13344000000001,2.75,0.5,idle,0,0,0,0
2018-10-04 14:00:00,66.72450450450451,1.75,0.25,idle,0,0,0,0
2018-10-04 15:00:00,76.60805555555555,1.25,2.25,discharge,76,0,1,0
2018-10-04 16:00:00,79.43764705882353,0.25,2.25,idle,158,158,2,2
2018-10-04 17:00:00,88.55027777777777,0.0,3.5,discharge,309,0,3,0
2018-10-04 18:00:00,81.75155555555557,0.0,1.5,discharge,122,0,1,0
2018-10-04 19:00:00,72.95054054054054,0.0,3.0,discharge,218,0,3,0
2018-10-04 20:00:00,54.0000487804878,0.0,4.5,discharge,243,0,4,0
2018-10-04 21:00:00,52.01656108597285,0.0,4.75,idle,247,247,4,4
2018-10-04 22:00:00,49.43647435897436,0.0,3.25,discharge,160,0,3,0
2018-10-04 23:00:00,51.048060836501904,0.0,0.5,idle,25,25,0,0
2018-10-05 00:00:00,48.74350877192983,0.0,0.5,discharge,24,0,0,0
2018-10-05 01:00:00,46.96326241134752,0.0,0.25,idle,11,11,0,0
2018-10-05 02:00:00,47.91061855670103,0.0,0.25,discharge,11,0,0,0
2018-10-05 03:00:00,54.0000487804878,0.0,2.5,discharge,135,0,2,0
2018-10-05 04:00:00,63.27011494252874,0.0,11.25,idle,711,711,11,11
2018-10-05 05:00:00,79.43764705882353,0.25,4.0,discharge,297,0,3,0
2018-10-05 06:00:00,79.43764705882353,0.75,3.5,discharge,218,0,2,0
2018-10-05 07:00:00,74.73551020408163,2.25,0.25,idle,0,0,0,0
2018-10-05 08:00:00,55.0636809815951,3.25,7.5,idle,234,234,4,4
2018-10-05 09:00:00,50.12045454545455,2.75,2.0,charge,0,150,0,3
2018-10-05 10:00:00,46.96326241134752,6.25,0.5,idle,0,0,0,0
2018-10-05 11:00:00,51.048060836501904,8.25,0.5,charge,0,153,0,3
2018-10-05 12:00:00,47.91061855670103,7.25,0.25,idle,0,0,0,0
2018-10-05 13:00:00,48.74350877192983,3.75,0.5,idle,0,0,0,0
2018-10-05 14:00:00,55.0636809815951,1.75,0.25,idle,0,0,0,0
2018-10-05 15:00:00,74.73551020408163,0.75,0.25,discharge,0,0,0,0
2018-10-05 16:00:00,79.43764705882353,0.25,3.75,discharge,278,0,3,0
2018-10-05 17:00:00,81.75155555555557,0.0,3.0,discharge,245,0,3,0
2018-10-05 18:00:00,79.43764705882353,0.0,3.0,discharge,238,0,3,0
2018-10-05 19:00:00,64.91271739130434,0.0,6.25,discharge,405,0,6,0
2018-10-05 20:00:00,60.140136054421774,0.0,0.5,idle,30,30,0,0
2018-10-05 21:00:00,55.0636809815951,0.0,3.75,discharge,206,0,3,0
2018-10-05 22:00:00,50.12045454545455,0.0,4.0,idle,200,200,4,4
2018-10-05 23:00:00,52.98600961538462,0.0,0.25,idle,13,13,0,0
2018-10-06 00:00:00,51.048060836501904,0.0,0.25,idle,12,12,0,0
2018-10-06 01:00:00,51.048060836501904,0.0,0.5,idle,25,25,0,0
2018-10-06 02:00:00,50.12045454545455,0.0,0.25,discharge,12,0,0,0
2018-10-06 03:00:00,46.96326241134752,0.0,2.5,discharge,117,0,2,0
2018-10-06 04:00:00,52.98600961538462,0.0,8.5,discharge,450,0,8,0
2018-10-06 05:00:00,61.8333,0.0,7.75,charge,479,664,7,10
2018-10-06 06:00:00,63.27011494252874,2.25,10.25,idle,506,506,8,8
2018-10-06 07:00:00,71.24964912280701,6.25,0.5,charge,0,213,0,3
2018-10-06 08:00:00,64.91271739130434,4.75,0.25,idle,0,0,0,0
2018-10-06 09:00:00,58.55796052631579,7.25,0.25,charge,0,175,0,3
2018-10-06 10:00:00,58.55796052631579,9.75,0.5,charge,0,175,0,3
2018-10-06 11:00:00,51.048060836501904,3.25,0.5,idle,0,0,0,0
2018-10-06 12:00:00,50.12045454545455,1.75,4.5,discharge,137,0,2,0
2018-10-06 13:00:00,49.43647435897436,1.25,0.75,idle,0,0,0,0
2018-10-06 14:00:00,55.0636809815951,0.75,3.25,idle,137,137,2,2
2018-10-06 15:00:00,60.140136054421774,0.25,0.5,idle,15,15,0,0
2018-10-06 16:00:00,71.24964912280701,0.0,3.5,idle,249,249,3,3
2018-10-06 17:00:00,81.75155555555557,0.0,3.0,discharge,245,0,3,0
2018-10-06 18:00:00,71.24964912280701,0.0,3.0,discharge,213,0,3,0
2018-10-06 19:00:00,61.8333,0.0,3.5,discharge,216,0,3,0
2018-10-06 20:00:00,57.13344000000001,0.0,2.5,charge,142,314,2,5
2018-10-06 21:00:00,46.03100313479624,0.0,1.0,charge,46,184,1,4
2018-10-06 22:00:00,50.12045454545455,0.0,3.25,discharge,162,0,3,0
2018-10-06 23:00:00,46.96326241134752,0.0,0.5,discharge,23,0,0,0
2018-10-07 00:00:00,46.03100313479624,0.0,0.25,discharge,11,0,0,0
2018-10-07 01:00:00,42.74975088967972,0.0,0.25,idle,10,10,0,0
2018-10-07 02:00:00,42.74975088967972,0.0,0.5,idle,21,21,0,0
2018-10-07 03:00:00,43.49414634146341,0.0,2.0,discharge,86,0,2,0
2018-10-07 04:00:00,44.17222222222222,0.0,7.0,idle,309,309,7,7
2018-10-07 05:00:00,46.96326241134752,0.0,7.75,idle,363,363,7,7
2018-10-07 06:00:00,51.048060836501904,0.75,2.75,discharge,102,0,2,0
2018-10-07 07:00:00,56.026484375,4.25,0.5,idle,0,0,0,0
2018-10-07 08:00:00,55.0636809815951,4.75,7.5,idle,151,151,2,2
2018-10-07 09:00:00,55.0636809815951,6.75,0.25,charge,0,165,0,3
2018-10-07 10:00:00,54.0000487804878,10.25,0.25,charge,0,162,0,3
2018-10-07 11:00:00,51.048060836501904,6.75,4.25,idle,0,0,0,0
2018-10-07 12:00:00,50.12045454545455,2.25,7.75,discharge,275,0,5,0
2018-10-07 13:00:00,48.74350877192983,1.25,4.0,discharge,134,0,2,0
2018-10-07 14:00:00,50.12045454545455,0.75,0.5,idle,0,0,0,0
2018-10-07 15:00:00,55.0636809815951,0.25,0.5,discharge,13,0,0,0
2018-10-07 16:00:00,69.8072,0.0,0.5,discharge,34,0,0,0
2018-10-07 17:00:00,81.75155555555557,0.0,3.0,discharge,245,0,3,0
2018-10-07 18:00:00,76.60805555555555,0.0,0.5,idle,38,38,0,0
2018-10-07 19:00:00,71.24964912280701,0.0,3.25,discharge,231,0,3,0
2018-10-07 20:00:00,68.37727272727273,0.0,2.75,discharge,188,0,2,0
2018-10-07 21:00:00,60.140136054421774,0.0,3.5,idle,210,210,3,3
2018-10-07 22:00:00,56.026484375,0.0,4.5,discharge,252,0,4,0
2018-10-07 23:00:00,50.12045454545455,0.0,0.5,discharge,25,0,0,0
2018-10-08 00:00:00,50.12045454545455,0.0,0.25,discharge,12,0,0,0
2018-10-08 01:00:00,46.96326241134752,0.0,0.5,discharge,23,0,0,0
2018-10-08 02:00:00,47.91061855670103,0.0,0.25,discharge,11,0,0,0
2018-10-08 03:00:00,51.048060836501904,0.0,2.5,discharge,127,0,2,0
2018-10-08 04:00:00,63.27011494252874,0.0,12.0,discharge,759,0,12,0
2018-10-08 05:00:00,79.43764705882353,0.0,5.0,discharge,397,0,5,0
2018-10-08 06:00:00,81.75155555555557,0.75,5.5,idle,388,388,4,4
2018-10-08 07:00:00,81.75155555555557,1.75,2.5,idle,61,61,0,0
2018-10-08 08:00:00,66.72450450450451,3.75,0.5,idle,0,0,0,0
2018-10-08 09:00:00,52.01656108597285,5.25,0.5,idle,0,0,0,0
2018-10-08 10:00:00,52.01656108597285,6.75,2.0,charge,0,156,0,3
2018-10-08 11:00:00,50.12045454545455,6.75,3.75,charge,0,150,0,3
2018-10-08 12:00:00,52.01656108597285,6.25,0.5,idle,0,0,0,0
2018-10-08 13:00:00,52.98600961538462,3.25,0.25,idle,0,0,0,0
2018-10-08 14:00:00,61.8333,2.75,1.5,idle,0,0,0,0
2018-10-08 15:00:00,74.73551020408163,0.75,1.75,charge,74,298,1,4
2018-10-08 16:00:00,84.55083333333334,0.0,3.5,discharge,295,0,3,0
2018-10-08 17:00:00,104.215,0.0,3.25,charge,338,651,3,6
2018-10-08 18:00:00,84.55083333333334,0.0,4.5,discharge,380,0,4,0
2018-10-08 19:00:00,79.43764705882353,0.0,11.5,discharge,913,0,11,0
2018-10-08 20:00:00,58.55796052631579,0.0,5.25,idle,307,307,5,5
2018-10-08 21:00:00,52.98600961538462,0.0,11.75,discharge,622,0,11,0
2018-10-08 22:00:00,57.13344000000001,0.0,4.0,idle,228,228,4,4
2018-10-08 23:00:00,57.13344000000001,0.0,0.25,idle,14,14,0,0
2018-10-09 00:00:00,55.0636809815951,0.0,0.5,discharge,27,0,0,0
2018-10-09 01:00:00,52.01656108597285,0.0,0.25,idle,13,13,0,0
2018-10-09 02:00:00,55.0636809815951,0.0,0.25,idle,13,13,0,0
2018-10-09 03:00:00,58.55796052631579,0.0,2.5,discharge,146,0,2,0
2018-10-09 04:00:00,74.73551020408163,0.0,13.75,discharge,1027,0,13,0
2018-10-09 05:00:00,92.04333333333334,0.0,6.75,charge,621,897,6,9
2018-10-09 06:00:00,98.22357142857145,0.75,6.75,idle,589,589,6,6
2018-10-09 07:00:00,92.04333333333334,1.75,0.25,idle,0,0,0,0
2018-10-09 08:00:00,81.75155555555557,4.75,3.25,idle,0,0,0,0
2018-10-09 09:00:00,64.91271739130434,7.25,5.5,charge,0,194,0,3
2018-10-09 10:00:00,54.0000487804878,7.75,0.25,idle,0,0,0,0
2018-10-09 11:00:00,52.98600961538462,6.25,0.25,idle,0,0,0,0
2018-10-09 12:00:00,56.026484375,3.75,0.5,idle,0,0,0,0
2018-10-09 13:00:00,61.8333,3.25,0.25,charge,0,185,0,3
2018-10-09 14:00:00,68.37727272727273,1.75,3.0,discharge,85,0,1,0
2018-10-09 15:00:00,84.55083333333334,0.75,0.5,discharge,0,0,0,0
2018-10-09 16:00:00,88.55027777777777,0.0,3.25,discharge,287,0,3,0
2018-10-09 17:00:00,110.24375,0.0,3.5,charge,385,716,3,6
2018-10-09 18:00:00,92.04333333333334,0.0,3.25,idle,299,299,3,3
2018-10-09 19:00:00,79.43764705882353,0.0,3.25,discharge,258,0,3,0
2018-10-09 20:00:00,69.8072,0.0,3.0,discharge,209,0,3,0
2018-10-09 21:00:00,60.140136054421774,0.0,3.25,discharge,195,0,3,0
2018-10-09 22:00:00,54.0000487804878,0.0,5.0,discharge,270,0,5,0
2018-10-09 23:00:00,55.0636809815951,0.0,0.5,idle,27,27,0,0
2018-10-10 00:00:00,55.0636809815951,0.0,0.25,idle,13,13,0,0
2018-10-10 01:00:00,54.0000487804878,0.0,0.25,discharge,13,0,0,0
2018-10-10 02:00:00,55.0636809815951,0.0,0.5,discharge,27,0,0,0
2018-10-10 03:00:00,55.0636809815951,0.0,2.5,discharge,137,0,2,0
2018-10-10 04:00:00,72.95054054054054,0.0,12.25,charge,893,1112,12,15
2018-10-10 05:00:00,88.55027777777777,0.0,9.25,discharge,819,0,9,0
2018-10-10 06:00:00,92.04333333333334,1.25,4.0,idle,253,253,2,2
2018-10-10 07:00:00,88.55027777777777,1.75,4.75,idle,265,265,3,3
2018-10-10 08:00:00,81.75155555555557,2.25,2.5,discharge,20,0,0,0
2018-10-10 09:00:00,72.95054054054054,3.25,3.75,charge,36,255,0,6
2018-10-10 10:00:00,55.0636809815951,6.75,0.25,charge,0,165,0,3
2018-10-10 11:00:00,54.0000487804878,8.75,2.5,idle,0,0,0,0
2018-10-10 12:00:00,52.01656108597285,9.25,7.75,discharge,0,0,0,0
2018-10-10 13:00:00,54.0000487804878,2.75,3.75,idle,54,54,1,1
2018-10-10 14:00:00,57.13344000000001,1.75,3.5,charge,99,271,1,6
2018-10-10 15:00:00,69.8072,0.25,3.0,charge,191,401,2,6
2018-10-10 16:00:00,71.24964912280701,0.0,4.25,discharge,302,0,4,0
2018-10-10 17:00:00,72.95054054054054,0.0,3.5,idle,255,255,3,3
2018-10-10 18:00:00,54.0000487804878,0.0,7.25,discharge,391,0,7,0
2018-10-10 19:00:00,51.048060836501904,0.0,4.0,charge,204,357,4,7
2018-10-10 20:00:00,46.96326241134752,0.0,6.25,discharge,293,0,6,0
2018-10-10 21:00:00,32.99028328611898,0.0,3.0,idle,98,98,3,3
2018-10-10 22:00:00,35.15862068965517,0.0,5.75,discharge,202,0,5,0
2018-10-10 23:00:00,32.006697819314645,0.0,0.25,charge,8,104,0,3
2018-10-11 00:00:00,30.15417445482866,0.0,0.25,idle,7,7,0,0
2018-10-11 01:00:00,30.15417445482866,0.0,0.5,idle,15,15,0,0
2018-10-11 02:00:00,35.98593984962406,0.0,0.25,idle,8,8,0,0
2018-10-11 03:00:00,44.17222222222222,0.0,2.75,discharge,121,0,2,0
2018-10-11 04:00:00,50.12045454545455,0.0,12.0,discharge,601,0,12,0
2018-10-11 05:00:00,72.95054054054054,0.0,7.25,discharge,528,0,7,0
2018-10-11 06:00:00,71.24964912280701,0.75,6.0,idle,374,374,5,5
2018-10-11 07:00:00,60.140136054421774,4.75,3.5,idle,0,0,0,0
2018-10-11 08:00:00,49.43647435897436,6.25,4.5,idle,0,0,0,0
2018-10-11 09:00:00,48.74350877192983,4.75,6.25,charge,73,219,1,9
2018-10-11 10:00:00,46.96326241134752,8.75,3.0,discharge,0,0,0,0
2018-10-11 11:00:00,46.96326241134752,2.75,3.0,idle,11,11,0,0
2018-10-11 12:00:00,49.43647435897436,3.25,3.0,discharge,0,0,0,0
2018-10-11 13:00:00,60.140136054421774,2.75,3.75,discharge,60,0,1,0
2018-10-11 14:00:00,64.91271739130434,2.25,3.75,discharge,97,0,1,0
2018-10-11 15:00:00,72.95054054054054,0.75,6.25,idle,401,401,5,5
2018-10-11 16:00:00,81.75155555555557,0.0,3.75,idle,306,306,3,3
2018-10-11 17:00:00,88.55027777777777,0.0,7.75,idle,686,686,7,7
2018-10-11 18:00:00,76.60805555555555,0.0,9.0,discharge,689,0,9,0
2018-10-11 19:00:00,58.55796052631579,0.0,8.5,discharge,497,0,8,0
2018-10-11 20:00:00,52.01656108597285,0.0,3.5,discharge,182,0,3,0
2018-10-11 21:00:00,47.91061855670103,0.0,6.5,idle,311,311,6,6
2018-10-11 22:00:00,46.03100313479624,0.0,6.25,idle,287,287,6,6
2018-10-11 23:00:00,46.03100313479624,0.0,0.5,discharge,23,0,0,0
2018-10-12 00:00:00,46.03100313479624,0.0,0.25,discharge,11,0,0,0
2018-10-12 01:00:00,46.03100313479624,0.0,6.75,idle,310,310,6,6
2018-10-12 02:00:00,46.03100313479624,0.0,0.5,idle,23,23,0,0
2018-10-12 03:00:00,49.43647435897436,0.0,2.25,idle,111,111,2,2
2018-10-12 04:00:00,57.13344000000001,0.0,15.0,idle,857,857,15,15
2018-10-12 05:00:00,69.8072,0.0,9.75,charge,680,890,9,12
2018-10-12 06:00:00,71.24964912280701,0.25,12.0,charge,837,1050,11,15
2018-10-12 07:00:00,69.8072,1.25,8.75,discharge,523,0,7,0
2018-10-12 08:00:00,69.8072,2.75,5.5,idle,191,191,2,2
2018-10-12 09:00:00,61.8333,5.75,1.0,idle,0,0,0,0
2018-10-12 10:00:00,49.43647435897436,6.75,0.25,idle,0,0,0,0
2018-10-12 11:00:00,48.74350877192983,8.75,3.0,idle,0,0,0,0
2018-10-12 12:00:00,47.91061855670103,5.25,3.5,discharge,0,0,0,0
2018-10-12 13:00:00,52.98600961538462,3.75,2.5,discharge,0,0,0,0
2018-10-12 14:00:00,57.13344000000001,1.75,3.25,idle,85,85,1,1
2018-10-12 15:00:00,66.72450450450451,0.75,0.5,discharge,0,0,0,0
2018-10-12 16:00:00,69.8072,0.25,6.25,discharge,418,0,6,0
2018-10-12 17:00:00,79.43764705882353,0.0,6.5,discharge,516,0,6,0
2018-10-12 18:00:00,64.91271739130434,0.0,6.5,idle,421,421,6,6
2018-10-12 19:00:00,54.0000487804878,0.0,8.75,discharge,472,0,8,0
2018-10-12 20:00:00,50.12045454545455,0.0,6.25,discharge,313,0,6,0
2018-10-12 21:00:00,44.17222222222222,0.0,4.75,discharge,209,0,4,0
2018-10-12 22:00:00,47.91061855670103,0.0,5.75,idle,275,275,5,5
2018-10-12 23:00:00,44.17222222222222,0.0,0.25,idle,11,11,0,0
2018-10-13 00:00:00,41.8846975088968,0.0,0.5,idle,20,20,0,0
2018-10-13 01:00:00,39.18994047619048,0.0,0.25,idle,9,9,0,0
2018-10-13 02:00:00,42.74975088967972,0.0,0.25,discharge,10,0,0,0
2018-10-13 03:00:00,44.17222222222222,0.0,2.5,charge,110,242,2,5
2018-10-13 04:00:00,48.74350877192983,0.0,14.25,idle,694,694,14,14
2018-10-13 05:00:00,58.55796052631579,0.0,8.0,discharge,468,0,8,0
2018-10-13 06:00:00,63.27011494252874,0.75,7.75,charge,442,632,7,10
2018-10-13 07:00:00,61.8333,1.75,8.0,idle,386,386,6,6
2018-10-13 08:00:00,52.98600961538462,4.75,3.75,charge,0,158,0,3
2018-10-13 09:00:00,44.17222222222222,7.25,2.5,charge,0,132,0,3
2018-10-13 10:00:00,37.69702857142857,8.75,0.5,discharge,0,0,0,0
2018-10-13 11:00:00,33.85481884057971,6.75,14.0,idle,245,245,7,7
2018-10-13 12:00:00,32.006697819314645,3.25,6.75,idle,112,112,3,3
2018-10-13 13:00:00,37.69702857142857,2.25,7.0,charge,179,292,4,10
2018-10-13 14:00:00,50.12045454545455,1.25,6.5,discharge,263,0,5,0
2018-10-13 15:00:00,60.140136054421774,0.25,5.25,discharge,300,0,5,0
2018-10-13 16:00:00,64.91271739130434,0.0,5.25,discharge,340,0,5,0
2018-10-13 17:00:00,56.026484375,0.0,7.25,idle,406,406,7,7
2018-10-13 18:00:00,40.95445482866044,0.0,7.25,discharge,296,0,7,0
2018-10-13 19:00:00,31.03496710526316,0.0,7.25,idle,225,225,7,7
2018-10-13 20:00:00,25.0196,0.0,8.0,discharge,200,0,8,0
2018-10-13 21:00:00,20.02951871657755,0.0,7.25,idle,145,145,7,7
2018-10-13 22:00:00,20.9491935483871,0.0,5.0,idle,104,104,5,5
2018-10-13 23:00:00,20.9491935483871,0.0,0.5,idle,10,10,0,0
2018-10-14 00:00:00,20.9491935483871,0.0,0.5,discharge,10,0,0,0
2018-10-14 01:00:00,19.120974025974025,0.0,0.25,idle,4,4,0,0
2018-10-14 02:00:00,20.9491935483871,0.0,0.5,charge,10,73,0,3
2018-10-14 03:00:00,20.9491935483871,0.0,5.75,discharge,120,0,5,0
2018-10-14 04:00:00,21.943315789473687,0.0,17.75,discharge,389,279,17,12
2018-10-14 05:00:00,25.84717131474104,0.0,16.75,discharge,432,303,16,11
2018-10-14 06:00:00,28.051209964412813,0.75,21.75,charge,589,673,21,24
2018-10-14 07:00:00,26.532130177514794,1.25,11.25,discharge,265,53,10,2
2018-10-14 08:00:00,27.19843137254902,3.75,6.75,charge,81,163,3,9
2018-10-14 09:00:00,25.84717131474104,6.75,3.75,charge,0,77,0,3
2018-10-14 10:00:00,20.9491935483871,8.75,0.25,idle,0,0,0,0
2018-10-14 11:00:00,20.9491935483871,6.75,11.0,discharge,89,0,4,0
2018-10-14 12:00:00,14.248217054263566,4.25,7.75,charge,49,92,3,10
2018-10-14 13:00:00,19.120974025974025,2.75,5.25,discharge,47,0,2,0
2018-10-14 14:00:00,20.9491935483871,1.25,6.75,idle,115,115,5,5
2018-10-14 15:00:00,42.74975088967972,0.75,4.0,idle,138,138,3,3
2018-10-14 16:00:00,56.026484375,0.0,6.75,discharge,378,0,6,0
2018-10-14 17:00:00,68.37727272727273,0.0,8.75,discharge,598,0,8,0
2018-10-14 18:00:00,40.95445482866044,0.0,8.0,discharge,327,71,8,1
2018-10-14 19:00:00,32.99028328611898,0.0,8.25,idle,272,272,8,8
2018-10-14 20:00:00,31.03496710526316,0.0,9.0,discharge,279,85,9,2
2018-10-14 21:00:00,27.19843137254902,0.0,12.5,idle,339,339,12,12
2018-10-14 22:00:00,35.15862068965517,0.0,7.75,charge,272,377,7,10
2018-10-14 23:00:00,31.03496710526316,0.0,0.25,discharge,7,0,0,0
2018-10-15 00:00:00,28.88909420289855,0.0,0.5,charge,14,101,0,3
2018-10-15 01:00:00,30.15417445482866,0.0,0.25,discharge,7,0,0,0
2018-10-15 02:00:00,32.99028328611898,0.0,0.25,discharge,8,0,0,0
2018-10-15 03:00:00,41.8846975088968,0.0,3.0,charge,125,251,3,6
2018-10-15 04:00:00,60.140136054421774,0.0,16.75,idle,1007,1007,16,16
2018-10-15 05:00:00,79.43764705882353,0.0,16.5,idle,1310,1310,16,16
2018-10-15 06:00:00,79.43764705882353,0.0,11.75,discharge,933,0,11,0
2018-10-15 07:00:00,74.73551020408163,2.25,12.75,discharge,784,579,10,7
2018-10-15 08:00:00,61.8333,3.25,14.25,charge,680,865,11,17
2018-10-15 09:00:00,52.98600961538462,4.25,9.75,discharge,291,0,5,0
