utc_timestamp,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine
2015-10-09T08:00:00Z,386.61,468.023,213.011,,,,119.438,498.636
2015-10-09T09:00:00Z,386.681,468.028,213.011,,,,119.462,498.636
2015-10-09T10:00:00Z,386.749,468.033,213.011,,,,119.476,498.636
2015-10-09T11:00:00Z,386.811,468.038,213.011,,,,119.486,498.638
2015-10-09T12:00:00Z,386.873,468.042,213.011,,,,119.519,499.465
2015-10-09T13:00:00Z,386.937,468.046,213.011,,,,119.542,499.566
2015-10-09T14:00:00Z,387.001,468.05,213.011,,,,119.559,499.656
2015-10-09T15:00:00Z,387.066,468.054,213.011,,,,119.567,500.154
2015-10-09T16:00:00Z,387.102,468.058,213.011,,,,119.587,501.22
2015-10-09T17:00:00Z,387.111,468.062,213.011,,,,119.61,501.242
2015-10-09T18:00:00Z,387.171,468.066,213.011,,,,119.628,501.652
2015-10-09T19:00:00Z,387.239,468.069,213.011,,,,119.633,502.364
2015-10-09T20:00:00Z,387.301,468.073,213.011,,,,119.656,502.381
2015-10-09T21:00:00Z,387.369,468.077,213.011,,,,119.678,502.411
2015-10-09T22:00:00Z,387.436,468.081,213.011,,,,119.691,502.657
2015-10-09T23:00:00Z,387.504,468.085,213.011,,,,119.702,502.657
2015-10-10T00:00:00Z,387.568,468.089,213.011,,,,119.728,502.657
2015-10-10T01:00:00Z,387.632,468.093,213.011,,,,119.75,502.657
2015-10-10T02:00:00Z,387.696,468.097,213.011,,,,119.757,502.657
2015-10-10T03:00:00Z,387.765,468.101,213.011,,,,119.772,502.657
2015-10-10T04:00:00Z,387.88,468.105,213.011,,,,119.798,502.657
2015-10-10T05:00:00Z,387.946,468.108,213.011,,,,119.822,502.846
2015-10-10T06:00:00Z,388.011,468.11,213.011,,,,119.84,502.884
2015-10-10T07:00:00Z,388.076,468.113,213.011,,,,119.851,502.884
2015-10-10T08:00:00Z,388.141,468.115,213.011,,,,119.876,502.982
2015-10-10T09:00:00Z,388.207,468.118,213.011,,,,119.892,503.007
2015-10-10T10:00:00Z,388.279,468.121,213.011,,,,119.906,503.007
2015-10-10T11:00:00Z,388.345,468.123,213.011,,,,119.93,503.007
2015-10-10T12:00:00Z,388.417,468.126,213.011,,,,119.954,503.007
2015-10-10T13:00:00Z,388.49,468.129,213.011,,,,119.964,503.007
2015-10-10T14:00:00Z,388.563,468.131,213.011,,,,119.977,503.007
2015-10-10T15:00:00Z,388.631,468.134,213.011,,,,120.002,503.007
2015-10-10T16:00:00Z,388.696,468.137,213.011,,,,120.025,503.007
2015-10-10T17:00:00Z,388.765,469.128,213.011,,,,120.037,503.007
2015-10-10T18:00:00Z,388.832,469.429,213.011,,,,120.071,503.007
2015-10-10T19:00:00Z,388.898,469.431,213.011,,,,120.092,503.007
2015-10-10T20:00:00Z,388.96,469.434,213.011,,,,120.103,503.007
2015-10-10T21:00:00Z,388.975,469.437,213.011,,,,120.132,503.008
2015-10-10T22:00:00Z,389.039,469.439,213.011,,,,120.153,503.008
2015-10-10T23:00:00Z,389.108,469.442,213.011,,,,120.159,503.008
2015-10-11T00:00:00Z,389.172,469.444,213.011,,,,120.184,503.008
2015-10-11T01:00:00Z,389.242,469.447,213.011,,,,120.208,503.008
2015-10-11T02:00:00Z,389.305,469.45,213.011,,,,120.215,503.008
2015-10-11T03:00:00Z,389.376,469.453,213.011,,,,120.233,503.008
2015-10-11T04:00:00Z,389.443,469.455,213.011,,,,120.266,503.008
2015-10-11T05:00:00Z,389.511,469.458,213.011,,,,120.281,503.008
2015-10-11T06:00:00Z,389.577,469.46,213.011,,,,120.295,503.008
2015-10-11T07:00:00Z,389.643,469.463,213.011,,,,120.321,503.008
2015-10-11T08:00:00Z,389.709,469.466,213.011,,,,120.341,503.008
2015-10-11T09:00:00Z,389.777,469.468,213.011,,,,120.353,503.008
2015-10-11T10:00:00Z,389.877,469.471,213.011,,,,120.37,503.008
2015-10-11T11:00:00Z,389.987,469.474,213.011,,,,120.399,503.375
2015-10-11T12:00:00Z,390.086,469.476,213.011,,,,120.414,503.435
2015-10-11T13:00:00Z,390.173,469.478,213.011,,,,120.423,503.511
2015-10-11T14:00:00Z,390.247,469.481,213.011,,,,120.449,503.957
2015-10-11T15:00:00Z,390.315,469.484,213.011,,,,120.472,504.013
2015-10-11T16:00:00Z,390.382,469.487,213.011,,,,120.483,504.014
2015-10-11T17:00:00Z,390.449,469.489,213.011,,,,120.498,504.321
2015-10-11T18:00:00Z,390.517,469.492,213.011,,,,120.532,504.456
2015-10-11T19:00:00Z,390.587,470.286,213.011,,,,120.564,504.467
2015-10-11T20:00:00Z,390.65,470.556,213.011,,,,120.58,504.639
2015-10-11T21:00:00Z,390.667,470.561,213.011,,,,120.591,504.669
2015-10-11T22:00:00Z,390.731,470.566,213.011,,,,120.615,504.669
2015-10-11T23:00:00Z,390.8,470.57,213.011,,,,120.64,504.669
2015-10-12T00:00:00Z,390.863,470.576,213.011,,,,120.655,504.669
2015-10-12T01:00:00Z,390.932,470.58,213.011,,,,120.664,504.669
2015-10-12T02:00:00Z,390.996,470.585,213.011,,,,120.688,504.669
2015-10-12T03:00:00Z,391.068,470.59,213.011,,,,120.712,504.669
2015-10-12T04:00:00Z,391.136,470.595,213.011,,,,120.718,504.888
2015-10-12T05:00:00Z,391.205,470.599,213.011,,,,120.737,505.104
2015-10-12T06:00:00Z,391.272,470.602,213.011,,,,120.764,505.116
2015-10-12T07:00:00Z,391.338,470.605,213.011,,,,120.789,505.116
2015-10-12T08:00:00Z,391.405,470.607,213.011,,,,120.797,505.12
2015-10-12T09:00:00Z,391.487,470.61,213.011,,,,120.816,505.446
2015-10-12T10:00:00Z,391.596,470.612,213.011,,,,120.841,505.66
2015-10-12T11:00:00Z,391.706,470.615,213.011,,,,120.854,505.761
2015-10-12T12:00:00Z,391.82,470.618,213.011,,,,120.867,506.07
2015-10-12T13:00:00Z,391.905,470.621,213.011,,,,120.893,506.227
2015-10-12T14:00:00Z,391.977,470.623,213.011,,,,120.912,506.521
2015-10-12T15:00:00Z,392.046,470.626,213.011,,,,120.918,506.544
2015-10-12T16:00:00Z,392.114,470.628,213.011,,,,120.942,506.545
2015-10-12T17:00:00Z,392.182,470.631,213.011,,,,120.97,506.739
2015-10-12T18:00:00Z,392.252,470.633,213.011,,,,120.983,506.774
2015-10-12T19:00:00Z,392.321,470.636,213.011,,,,120.997,506.774
2015-10-12T20:00:00Z,392.387,470.639,213.011,,,,121.022,506.774
2015-10-12T21:00:00Z,392.396,470.642,213.011,,,,121.044,506.774
2015-10-12T22:00:00Z,392.45,470.644,213.011,,,,121.049,507.55
2015-10-12T23:00:00Z,392.518,470.646,213.011,,,,121.077,507.654
2015-10-13T00:00:00Z,392.582,470.649,213.011,,,,121.113,507.756
2015-10-13T01:00:00Z,392.651,470.651,213.011,,,,121.129,507.758
2015-10-13T02:00:00Z,392.714,470.654,213.011,,,,121.14,507.758
2015-10-13T03:00:00Z,392.788,470.657,213.011,,,,121.165,507.758
2015-10-13T04:00:00Z,392.857,470.66,213.011,,,,121.19,507.758
2015-10-13T05:00:00Z,392.926,470.662,213.011,,,,121.195,507.962
2015-10-13T06:00:00Z,392.995,470.665,213.011,,,,121.217,508.321
2015-10-13T07:00:00Z,393.063,470.667,213.011,,,,121.246,509.48
2015-10-13T08:00:00Z,393.132,470.67,213.011,,,,121.263,510.51
2015-10-13T09:00:00Z,393.201,470.673,213.011,,,,121.276,511.103
2015-10-13T10:00:00Z,393.271,470.675,213.011,,,,121.303,511.144
2015-10-13T11:00:00Z,393.34,470.678,213.011,,,,121.321,511.302
2015-10-13T12:00:00Z,393.434,470.681,213.011,,,,121.327,511.564
2015-10-13T13:00:00Z,393.546,470.683,213.011,,,,121.351,511.582
2015-10-13T14:00:00Z,393.626,470.686,213.011,,,,121.374,511.832
2015-10-13T15:00:00Z,393.694,470.689,213.011,,,,121.387,511.88
2015-10-13T16:00:00Z,393.761,470.692,213.011,,,,121.4,511.882
2015-10-13T17:00:00Z,393.828,470.695,213.011,,,,121.424,511.914
2015-10-13T18:00:00Z,393.902,470.697,213.011,,,,121.447,512.151
2015-10-13T19:00:00Z,393.972,470.7,213.011,,,,121.452,512.17
2015-10-13T20:00:00Z,394.039,470.702,213.011,,,,121.472,512.171
2015-10-13T21:00:00Z,394.049,470.705,213.011,,,,121.495,512.406
2015-10-13T22:00:00Z,394.095,470.708,213.011,,,,121.509,512.407
2015-10-13T23:00:00Z,394.165,470.71,213.011,,,,121.519,512.408
2015-10-14T00:00:00Z,394.23,470.713,213.011,,,,121.542,512.408
2015-10-14T01:00:00Z,394.3,470.715,213.011,,,,121.564,512.408
2015-10-14T02:00:00Z,394.365,470.718,213.011,,,,121.567,512.408
2015-10-14T03:00:00Z,394.439,470.721,213.011,,,,121.589,512.409
2015-10-14T04:00:00Z,394.509,470.723,213.011,,,,121.624,512.409
2015-10-14T05:00:00Z,394.581,470.726,213.011,,,,121.647,512.409
2015-10-14T06:00:00Z,394.652,470.729,213.011,,,,121.656,512.409
2015-10-14T07:00:00Z,394.739,470.732,213.011,,,,121.681,512.409
2015-10-14T08:00:00Z,394.856,470.734,213.011,,,,121.704,512.409
2015-10-14T09:00:00Z,394.971,470.737,213.011,,,,121.711,512.409
2015-10-14T10:00:00Z,395.081,470.74,213.011,,,,121.728,512.409
2015-10-14T11:00:00Z,395.196,470.742,213.011,,,,121.755,512.409
2015-10-14T12:00:00Z,395.304,470.745,213.011,,,,121.775,512.409
2015-10-14T13:00:00Z,395.417,470.748,213.011,,,,121.78,512.409
2015-10-14T14:00:00Z,395.519,470.75,213.011,,,,121.805,512.483
2015-10-14T15:00:00Z,395.601,470.753,213.011,,,,121.829,512.523
2015-10-14T16:00:00Z,395.669,470.755,213.011,,,,121.851,512.525
2015-10-14T17:00:00Z,395.74,471.49,213.011,,,,121.868,512.526
2015-10-14T18:00:00Z,395.81,471.852,213.011,,,,121.895,512.526
2015-10-14T19:00:00Z,395.88,471.857,213.011,,,,121.913,512.526
2015-10-14T20:00:00Z,395.945,471.859,213.011,,,,121.924,512.526
2015-10-14T21:00:00Z,395.955,471.862,213.011,,,,121.95,512.526
2015-10-14T22:00:00Z,396.019,471.865,213.011,,,,121.975,512.526
2015-10-14T23:00:00Z,396.088,471.867,213.011,,,,121.98,512.526
2015-10-15T00:00:00Z,396.152,471.87,213.011,,,,122.002,512.526
2015-10-15T01:00:00Z,396.221,471.872,213.011,,,,122.027,512.526
2015-10-15T02:00:00Z,396.286,471.875,213.011,,,,122.033,512.526
2015-10-15T03:00:00Z,396.359,471.878,213.011,,,,122.054,512.526
2015-10-15T04:00:00Z,396.43,471.881,213.011,,,,122.092,512.526
2015-10-15T05:00:00Z,396.502,471.883,213.011,,,,122.098,512.526
2015-10-15T06:00:00Z,396.573,471.886,213.011,,,,122.119,512.526
2015-10-15T07:00:00Z,396.644,471.888,213.011,,,,122.145,512.526
2015-10-15T08:00:00Z,396.758,471.891,213.011,,,,122.151,512.526
2015-10-15T09:00:00Z,396.875,471.893,213.011,,,,122.173,512.526
2015-10-15T10:00:00Z,396.995,471.896,213.011,,,,122.206,512.526
2015-10-15T11:00:00Z,397.112,471.899,213.011,,,,122.219,512.526
2015-10-15T12:00:00Z,397.227,471.902,213.011,,,,122.231,512.526
2015-10-15T13:00:00Z,397.334,471.904,213.011,,,,122.256,512.526
2015-10-15T14:00:00Z,397.435,471.906,213.011,,,,122.275,512.527
2015-10-15T15:00:00Z,397.504,471.909,213.011,,,,122.287,512.527
2015-10-15T16:00:00Z,397.57,471.912,213.011,,,,122.327,512.527
2015-10-15T17:00:00Z,397.64,472.895,213.011,,,,122.354,512.527
2015-10-15T18:00:00Z,397.707,472.924,213.011,,,,122.391,512.527
2015-10-15T19:00:00Z,397.776,472.926,213.011,,,,122.414,512.527
2015-10-15T20:00:00Z,397.839,472.929,213.011,,,,122.429,512.527
2015-10-15T21:00:00Z,397.849,472.931,213.011,,,,122.461,512.527
2015-10-15T22:00:00Z,397.887,472.934,213.011,,,,122.482,512.527
2015-10-15T23:00:00Z,397.956,472.937,213.011,,,,122.491,512.527
2015-10-16T00:00:00Z,398.019,472.939,213.011,,,,122.515,512.527
2015-10-16T01:00:00Z,398.088,472.942,213.011,,,,122.54,512.527
2015-10-16T02:00:00Z,398.152,472.944,213.011,,,,122.555,512.527
2015-10-16T03:00:00Z,398.224,472.947,213.011,,,,122.565,512.527
2015-10-16T04:00:00Z,398.292,472.95,213.011,,,,122.603,512.527
2015-10-16T05:00:00Z,398.362,472.952,213.011,,,,122.622,512.527
2015-10-16T06:00:00Z,398.431,472.955,213.011,,,,122.63,512.527
2015-10-16T07:00:00Z,398.497,472.958,213.011,,,,122.656,512.527
2015-10-16T08:00:00Z,398.565,472.96,213.011,,,,122.682,512.527
2015-10-16T09:00:00Z,398.642,472.963,213.011,,,,122.69,512.527
2015-10-16T10:00:00Z,398.744,472.966,213.011,,,,122.723,512.527
2015-10-16T11:00:00Z,398.85,472.968,213.011,,,,122.748,512.529
2015-10-16T12:00:00Z,398.95,472.971,213.011,,,,122.763,513.356
2015-10-16T13:00:00Z,399.047,472.974,213.011,,,,122.777,513.457
2015-10-16T14:00:00Z,399.15,472.976,213.011,,,,122.801,513.548
2015-10-16T15:00:00Z,399.222,472.979,213.011,,,,122.823,514.045
2015-10-16T16:00:00Z,399.29,472.981,213.011,,,,122.835,515.111
2015-10-16T17:00:00Z,399.359,472.984,213.011,,,,122.853,515.134
2015-10-16T18:00:00Z,399.428,472.987,213.011,,,,122.878,515.544
2015-10-16T19:00:00Z,399.497,472.99,213.011,,,,122.9,516.256
2015-10-16T20:00:00Z,399.562,472.992,213.011,,,,122.907,516.272
2015-10-16T21:00:00Z,399.571,472.995,213.011,,,,122.925,516.303
2015-10-16T22:00:00Z,399.628,472.997,213.011,,,,122.95,516.548
2015-10-16T23:00:00Z,399.697,473.0,213.011,,,,122.965,516.548
2015-10-17T00:00:00Z,399.76,473.002,213.011,,,,122.975,516.548
2015-10-17T01:00:00Z,399.829,473.005,213.011,,,,122.998,516.548
2015-10-17T02:00:00Z,399.893,473.008,213.011,,,,123.022,516.548
2015-10-17T03:00:00Z,399.965,473.011,213.011,,,,123.026,516.548
2015-10-17T04:00:00Z,400.035,473.013,213.011,,,,123.076,516.548
2015-10-17T05:00:00Z,400.105,473.016,213.011,,,,123.088,516.737
2015-10-17T06:00:00Z,400.174,473.018,213.011,,,,123.103,516.775
2015-10-17T07:00:00Z,400.253,473.021,213.011,,,,123.127,516.775
2015-10-17T08:00:00Z,400.368,473.024,213.011,,,,123.152,516.873
2015-10-17T09:00:00Z,400.49,473.027,213.011,,,,123.161,516.899
2015-10-17T10:00:00Z,400.601,473.029,213.011,,,,123.177,516.899
2015-10-17T11:00:00Z,400.704,473.032,213.011,,,,123.205,516.899
2015-10-17T12:00:00Z,400.788,473.034,213.011,,,,123.23,516.899
2015-10-17T13:00:00Z,400.861,473.037,213.011,,,,123.244,516.899
2015-10-17T14:00:00Z,400.934,473.04,213.011,,,,123.26,516.899
2015-10-17T15:00:00Z,401.001,473.042,213.011,,,,123.291,516.899
2015-10-17T16:00:00Z,401.066,473.045,213.011,,,,123.317,516.899
2015-10-17T17:00:00Z,401.133,473.047,213.011,,,,123.327,516.899
2015-10-17T18:00:00Z,401.201,473.05,213.011,,,,123.349,516.899
2015-10-17T19:00:00Z,401.268,473.052,213.011,,,,123.374,516.899
2015-10-17T20:00:00Z,401.331,473.055,213.011,,,,123.396,516.899
2015-10-17T21:00:00Z,401.341,473.058,213.011,,,,123.406,516.899
2015-10-17T22:00:00Z,401.365,473.06,213.011,,,,123.426,516.899
2015-10-17T23:00:00Z,401.435,473.063,213.011,,,,123.452,516.899
2015-10-18T00:00:00Z,401.498,473.066,213.011,,,,123.468,516.899
2015-10-18T01:00:00Z,401.566,473.068,213.011,,,,123.477,516.899
2015-10-18T02:00:00Z,401.63,473.071,213.011,,,,123.502,516.899
2015-10-18T03:00:00Z,401.701,473.074,213.011,,,,123.526,516.899
2015-10-18T04:00:00Z,401.769,473.083,213.011,,,,123.544,516.899
2015-10-18T05:00:00Z,401.84,473.929,213.011,,,,123.558,516.899
2015-10-18T06:00:00Z,401.908,474.046,213.011,,,,123.583,516.899
2015-10-18T07:00:00Z,401.975,474.052,213.011,,,,123.606,516.899
2015-10-18T08:00:00Z,402.081,474.056,213.011,,,,123.612,516.899
2015-10-18T09:00:00Z,402.189,474.06,213.011,,,,123.633,516.899
2015-10-18T10:00:00Z,402.305,474.063,213.011,,,,123.662,516.9
2015-10-18T11:00:00Z,402.412,474.065,213.011,,,,123.68,517.267
2015-10-18T12:00:00Z,402.52,474.068,213.011,,,,123.692,517.327
2015-10-18T13:00:00Z,402.627,474.071,213.011,,,,123.717,517.402
2015-10-18T14:00:00Z,402.704,474.073,213.011,,,,123.745,517.848
2015-10-18T15:00:00Z,402.772,474.076,213.011,,,,123.772,517.905
2015-10-18T16:00:00Z,402.838,474.078,213.011,,,,123.786,517.906
2015-10-18T17:00:00Z,402.906,474.764,213.011,,,,123.807,518.212
2015-10-18T18:00:00Z,402.973,475.134,213.011,,,,123.836,518.348
2015-10-18T19:00:00Z,403.041,475.137,213.011,,,,123.862,518.359
2015-10-18T20:00:00Z,403.103,475.139,213.011,,,,123.873,518.531
2015-10-18T21:00:00Z,403.113,475.142,213.011,,,,123.889,518.56
2015-10-18T22:00:00Z,403.148,475.144,213.011,,,,123.915,518.56
2015-10-18T23:00:00Z,403.216,475.147,213.011,,,,123.938,518.56
2015-10-19T00:00:00Z,403.28,475.149,213.011,,,,123.946,518.56
2015-10-19T01:00:00Z,403.348,475.152,213.011,,,,123.966,518.56
2015-10-19T02:00:00Z,403.412,475.155,213.011,,,,123.992,518.56
2015-10-19T03:00:00Z,403.485,475.157,213.011,,,,124.006,518.56
2015-10-19T04:00:00Z,403.554,475.16,213.011,,,,124.017,518.78
2015-10-19T05:00:00Z,403.622,475.163,213.011,,,,124.042,518.996
2015-10-19T06:00:00Z,403.69,475.165,213.011,,,,124.064,519.007
2015-10-19T07:00:00Z,403.757,475.167,213.011,,,,124.078,519.007
2015-10-19T08:00:00Z,403.862,475.171,213.011,,,,124.101,519.011
2015-10-19T09:00:00Z,403.982,475.173,213.011,,,,124.126,519.337
2015-10-19T10:00:00Z,404.1,475.176,213.011,,,,124.144,519.551
2015-10-19T11:00:00Z,404.21,475.178,213.011,,,,124.152,519.653
2015-10-19T12:00:00Z,404.322,475.181,213.011,,,,124.177,519.961
2015-10-19T13:00:00Z,404.424,475.184,213.011,,,,124.202,520.118
2015-10-19T14:00:00Z,404.493,475.186,213.011,,,,124.216,520.412
2015-10-19T15:00:00Z,404.558,475.189,213.011,,,,124.235,520.436
2015-10-19T16:00:00Z,404.622,475.191,213.011,,,,124.259,520.436
2015-10-19T17:00:00Z,404.687,475.194,213.011,,,,124.292,520.631
2015-10-19T18:00:00Z,404.753,475.197,213.011,,,,124.308,520.666
2015-10-19T19:00:00Z,404.82,475.199,213.011,,,,124.33,520.666
2015-10-19T20:00:00Z,404.882,475.201,213.011,,,,124.374,520.666
2015-10-19T21:00:00Z,404.892,475.205,213.011,,,,124.392,520.666
2015-10-19T22:00:00Z,404.92,475.207,213.011,,,,124.41,521.441
2015-10-19T23:00:00Z,404.988,475.209,213.011,,,,124.44,521.545
2015-10-20T00:00:00Z,405.053,475.212,213.011,,,,124.462,521.647
2015-10-20T01:00:00Z,405.122,475.215,213.011,,,,124.474,521.649
2015-10-20T02:00:00Z,405.186,475.217,213.011,,,,124.49,521.649
2015-10-20T03:00:00Z,405.251,475.22,213.011,,,,124.514,521.649
2015-10-20T04:00:00Z,405.323,475.223,213.011,,,,124.537,521.65
2015-10-20T05:00:00Z,405.391,475.225,213.011,,,,124.547,521.854
2015-10-20T06:00:00Z,405.459,475.228,213.011,,,,124.561,522.213
2015-10-20T07:00:00Z,405.526,475.23,213.011,,,,124.597,523.371
2015-10-20T08:00:00Z,405.593,475.233,213.011,,,,124.619,524.401
2015-10-20T09:00:00Z,405.698,475.236,213.011,,,,124.631,524.995
2015-10-20T10:00:00Z,405.806,475.238,213.011,,,,124.648,525.035
2015-10-20T11:00:00Z,405.921,475.242,213.011,,,,124.695,525.193
2015-10-20T12:00:00Z,406.038,475.445,213.011,,,,124.715,525.455
2015-10-20T13:00:00Z,406.151,476.373,213.011,,,,124.737,525.474
2015-10-20T14:00:00Z,406.251,476.376,213.011,,,,124.769,525.724
2015-10-20T15:00:00Z,406.316,476.378,213.011,,,,124.791,525.771
2015-10-20T16:00:00Z,406.38,476.381,213.011,,,,124.806,525.773
2015-10-20T17:00:00Z,406.446,476.383,213.011,,,,124.828,525.805
2015-10-20T18:00:00Z,406.511,476.386,213.011,,,,124.873,526.042
2015-10-20T19:00:00Z,406.577,476.388,213.011,,,,124.891,526.061
2015-10-20T20:00:00Z,406.643,476.391,213.011,,,,124.917,526.062
2015-10-20T21:00:00Z,406.705,476.394,213.011,,,,124.949,526.298
2015-10-20T22:00:00Z,406.714,476.396,213.011,,,,124.973,526.299
2015-10-20T23:00:00Z,406.747,476.399,213.011,,,,124.988,526.3
2015-10-21T00:00:00Z,406.81,476.401,213.011,,,,125.008,526.3
2015-10-21T01:00:00Z,406.878,476.404,213.011,,,,125.035,526.3
2015-10-21T02:00:00Z,406.941,476.407,213.011,,,,125.062,526.3
2015-10-21T03:00:00Z,407.004,476.41,213.011,,,,125.077,526.3
2015-10-21T04:00:00Z,407.075,476.412,213.011,,,,125.091,526.3
2015-10-21T05:00:00Z,407.139,476.496,213.011,,,,125.14,526.3
2015-10-21T06:00:00Z,407.203,477.437,213.011,,,,125.156,526.3
2015-10-21T07:00:00Z,407.265,477.48,213.011,,,,125.168,526.3
2015-10-21T08:00:00Z,407.327,477.485,213.011,,,,125.194,526.3
2015-10-21T09:00:00Z,407.389,477.49,213.011,,,,125.219,526.3
2015-10-21T10:00:00Z,407.453,477.493,213.011,,,,125.247,526.3
2015-10-21T11:00:00Z,407.516,477.495,213.011,,,,125.26,526.3
2015-10-21T12:00:00Z,407.618,477.498,213.011,,,,125.278,526.3
2015-10-21T13:00:00Z,407.732,477.501,213.011,,,,125.303,526.3
2015-10-21T14:00:00Z,407.837,477.503,213.011,,,,125.322,526.374
2015-10-21T15:00:00Z,407.903,477.506,213.011,,,,125.328,526.415
2015-10-21T16:00:00Z,407.967,477.509,213.011,,,,125.36,526.417
2015-10-21T17:00:00Z,408.029,477.511,213.011,,,,125.396,526.417
2015-10-21T18:00:00Z,408.093,477.513,213.011,,,,125.411,526.417
2015-10-21T19:00:00Z,408.156,477.516,213.011,,,,125.426,526.417
2015-10-21T20:00:00Z,408.22,477.519,213.011,,,,125.45,526.417
2015-10-21T21:00:00Z,408.279,477.522,213.011,,,,125.475,526.417
2015-10-21T22:00:00Z,408.297,477.524,213.011,,,,125.499,526.417
2015-10-21T23:00:00Z,408.366,477.527,213.011,,,,125.504,526.417
2015-10-22T00:00:00Z,408.429,477.529,213.011,,,,125.526,526.417
2015-10-22T01:00:00Z,408.497,477.532,213.011,,,,125.552,526.417
2015-10-22T02:00:00Z,408.56,477.535,213.011,,,,125.558,526.418
2015-10-22T03:00:00Z,408.623,477.537,213.011,,,,125.578,526.418
2015-10-22T04:00:00Z,408.693,477.54,213.011,,,,125.604,526.418
2015-10-22T05:00:00Z,408.756,477.542,213.011,,,,125.64,526.418
2015-10-22T06:00:00Z,408.822,478.106,213.011,,,,125.66,526.418
2015-10-22T07:00:00Z,408.886,478.618,213.011,,,,125.671,526.418
2015-10-22T08:00:00Z,408.948,478.621,213.011,,,,125.693,526.418
2015-10-22T09:00:00Z,409.032,478.623,213.011,,,,125.717,526.418
2015-10-22T10:00:00Z,409.135,478.625,213.011,,,,125.737,526.418
2015-10-22T11:00:00Z,409.235,478.627,213.011,,,,125.747,526.418
2015-10-22T12:00:00Z,409.338,478.63,213.011,,,,125.783,526.418
2015-10-22T13:00:00Z,409.444,478.633,213.011,,,,125.808,526.418
2015-10-22T14:00:00Z,409.533,478.636,213.011,,,,125.82,526.418
2015-10-22T15:00:00Z,409.596,478.638,213.011,,,,125.837,526.418
2015-10-22T16:00:00Z,409.661,478.641,213.011,,,,125.87,526.418
2015-10-22T17:00:00Z,409.726,479.236,213.011,,,,125.895,526.418
2015-10-22T18:00:00Z,409.793,479.642,213.011,,,,125.91,526.418
2015-10-22T19:00:00Z,409.858,479.644,213.011,,,,125.923,526.418
2015-10-22T20:00:00Z,409.924,479.647,213.011,,,,125.944,526.418
2015-10-22T21:00:00Z,409.985,479.65,213.011,,,,125.967,526.418
2015-10-22T22:00:00Z,410.012,479.652,213.011,,,,125.991,526.418
2015-10-22T23:00:00Z,410.08,479.654,213.011,,,,126.01,526.418
2015-10-23T00:00:00Z,410.144,479.657,213.011,,,,126.02,526.418
2015-10-23T01:00:00Z,410.212,479.66,213.011,,,,126.039,526.418
2015-10-23T02:00:00Z,410.276,479.663,213.011,,,,126.063,526.418
2015-10-23T03:00:00Z,410.339,479.665,213.011,,,,126.084,526.419
2015-10-23T04:00:00Z,410.41,479.668,213.011,,,,126.092,526.419
2015-10-23T05:00:00Z,410.474,479.67,213.011,,,,126.124,526.419
2015-10-23T06:00:00Z,410.541,479.673,213.011,,,,126.149,526.419
2015-10-23T07:00:00Z,410.604,479.675,213.011,,,,126.165,526.419
2015-10-23T08:00:00Z,410.668,479.679,213.011,,,,126.174,526.419
2015-10-23T09:00:00Z,410.748,479.681,213.011,,,,126.197,526.419
2015-10-23T10:00:00Z,410.865,479.684,213.011,,,,126.227,526.419
2015-10-23T11:00:00Z,410.981,479.686,213.011,,,,126.247,526.421
2015-10-23T12:00:00Z,411.097,479.689,213.011,,,,126.264,527.248
2015-10-23T13:00:00Z,411.206,479.692,213.011,,,,126.287,527.349
2015-10-23T14:00:00Z,411.306,479.694,213.011,,,,126.313,527.439
2015-10-23T15:00:00Z,411.369,479.698,213.011,,,,126.33,527.937
2015-10-23T16:00:00Z,411.433,479.7,213.011,,,,126.345,529.003
2015-10-23T17:00:00Z,411.495,479.702,213.011,,,,126.37,529.025
2015-10-23T18:00:00Z,411.558,479.705,213.011,,,,126.399,529.435
2015-10-23T19:00:00Z,411.623,480.33,213.011,,,,126.419,530.147
2015-10-23T20:00:00Z,411.689,480.773,213.011,,,,126.427,530.164
2015-10-23T21:00:00Z,411.748,480.775,213.011,,,,126.449,530.194
2015-10-23T22:00:00Z,411.762,480.778,213.011,,,,126.474,530.44
2015-10-23T23:00:00Z,411.831,480.781,213.011,,,,126.488,530.44
2015-10-24T00:00:00Z,411.895,480.783,213.011,,,,126.499,530.44
2015-10-24T01:00:00Z,411.964,480.786,213.011,,,,126.524,530.44
2015-10-24T02:00:00Z,412.027,480.789,213.011,,,,126.547,530.44
2015-10-24T03:00:00Z,412.09,480.791,213.011,,,,126.552,530.44
2015-10-24T04:00:00Z,412.159,480.794,213.011,,,,126.574,530.44
2015-10-24T05:00:00Z,412.222,480.797,213.011,,,,126.61,530.629
2015-10-24T06:00:00Z,412.286,480.799,213.011,,,,126.622,530.667
2015-10-24T07:00:00Z,412.35,480.802,213.011,,,,126.635,530.667
2015-10-24T08:00:00Z,412.413,480.804,213.011,,,,126.661,530.765
2015-10-24T09:00:00Z,412.493,480.807,213.011,,,,126.685,530.79
2015-10-24T10:00:00Z,412.592,480.81,213.011,,,,126.694,530.79
2015-10-24T11:00:00Z,412.686,480.813,213.011,,,,126.711,530.79
2015-10-24T12:00:00Z,412.773,480.815,213.011,,,,126.736,530.79
