utc_timestamp,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_heat_pump,DE_KN_residential1_washing_machine,total_consumption,consumption_states
2015-07-10T23:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-11T00:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-11T01:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-11T02:00:00Z,0.001,0.0,0.012,0.0,0.013,0.013000000000000123
2015-07-11T03:00:00Z,0.0,0.0,0.183,0.0,0.183,0.18214285714285716
2015-07-11T04:00:00Z,0.0,0.0,0.256,0.0,0.256,0.25668749999999996
2015-07-11T05:00:00Z,0.0,0.0,0.17,0.0,0.17,0.16888235294117637
2015-07-11T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-11T07:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-11T08:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-11T09:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-11T10:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-11T11:00:00Z,0.0,0.0,0.01,0.327,0.337,0.3370416666666667
2015-07-11T12:00:00Z,0.0,0.0,0.01,0.033,0.043,0.04300000000000015
2015-07-11T13:00:00Z,0.0,0.0,0.019,0.001,0.02,0.020000000000001128
2015-07-11T14:00:00Z,0.0,0.0,0.01,0.002,0.012,0.011999999999999678
2015-07-11T15:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-11T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-11T17:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-11T18:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-11T19:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-11T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-11T21:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-11T22:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-11T23:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-12T00:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-12T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T02:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-12T03:00:00Z,0.0,0.0,0.122,0.001,0.123,0.12271428571428578
2015-07-12T04:00:00Z,0.0,0.0,0.208,0.0,0.208,0.2085238095238095
2015-07-12T05:00:00Z,0.001,0.0,0.019,0.0,0.02,0.020000000000001128
2015-07-12T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T08:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-12T09:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-12T10:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T11:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T12:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-12T13:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-12T14:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-12T15:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-12T16:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-12T17:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-12T18:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-12T19:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T20:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-12T21:00:00Z,0.0,0.0,0.019,0.001,0.02,0.020000000000001128
2015-07-12T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-12T23:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T00:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-13T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T02:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T03:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T04:00:00Z,0.0,0.0,0.021,0.0,0.021,0.020999999999999797
2015-07-13T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T08:00:00Z,0.001,0.0,0.019,0.0,0.02,0.020000000000001128
2015-07-13T09:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T10:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-13T11:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-13T12:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-13T13:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-13T14:00:00Z,0.0,0.0,0.009,0.001,0.0099999999999999,0.009999999999997344
2015-07-13T15:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T17:00:00Z,0.0,0.0,0.021,0.0,0.021,0.020999999999999797
2015-07-13T18:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T19:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T21:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-13T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-13T23:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T00:00:00Z,0.0,0.0,0.021,0.0,0.021,0.020999999999999797
2015-07-14T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T02:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T03:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T04:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-14T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T06:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-14T07:00:00Z,0.0,0.0,0.019,0.469,0.488,0.4888214285714286
2015-07-14T08:00:00Z,0.0,0.0,0.01,0.032,0.042,0.041999999999999815
2015-07-14T09:00:00Z,0.0,0.0,0.01,0.264,0.274,0.2736071428571429
2015-07-14T10:00:00Z,0.001,0.0,0.009,0.065,0.075,0.07447368421052636
2015-07-14T11:00:00Z,0.842,0.0,0.01,0.092,0.944,0.9430666666666666
2015-07-14T12:00:00Z,0.04,0.0,0.02,0.847,0.907,0.9070714285714285
2015-07-14T13:00:00Z,0.0,0.0,0.011,0.233,0.244,0.2436666666666667
2015-07-14T14:00:00Z,0.0,0.0,0.01,0.051,0.061,0.061000000000000165
2015-07-14T15:00:00Z,0.0,0.0,0.01,0.003,0.013,0.013000000000000123
2015-07-14T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T17:00:00Z,0.0,0.0,0.019,0.001,0.02,0.020000000000001128
2015-07-14T18:00:00Z,0.001,0.0,0.01,0.0,0.011,0.011000000000000565
2015-07-14T19:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T20:00:00Z,0.0,0.0,0.014,0.0,0.014,0.01399999999999979
2015-07-14T21:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-14T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-14T23:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T00:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-15T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T02:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-15T03:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-15T04:00:00Z,0.0,0.0,0.27,0.0,0.27,0.2690000000000001
2015-07-15T05:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-15T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T08:00:00Z,0.0,0.0,0.014,0.877,0.891,0.8911851851851852
2015-07-15T09:00:00Z,0.0,0.0,0.017,0.058,0.075,0.07447368421052636
2015-07-15T10:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T11:00:00Z,0.0,0.0,0.009,0.002,0.011,0.011000000000000565
2015-07-15T12:00:00Z,0.0,0.0,0.01,0.002,0.012,0.011999999999999678
2015-07-15T13:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-15T14:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-15T15:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-15T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T17:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-15T18:00:00Z,0.167,0.0,0.019,0.0,0.186,0.18486666666666662
2015-07-15T19:00:00Z,0.695,0.0,0.01,0.0,0.705,0.7043571428571429
2015-07-15T20:00:00Z,0.004,0.0,0.01,0.0,0.014,0.01399999999999979
2015-07-15T21:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-15T22:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-15T23:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-16T00:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T01:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-16T02:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T03:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T04:00:00Z,0.0,0.0,0.014,0.0,0.014,0.01399999999999979
2015-07-16T05:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-16T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T07:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-16T08:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-16T09:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T10:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-16T11:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-16T12:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T13:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-16T14:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-16T15:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T17:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-16T18:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-16T19:00:00Z,0.001,0.0,0.01,0.001,0.012,0.011999999999999678
2015-07-16T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-16T21:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-16T22:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-16T23:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T00:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-17T01:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-17T02:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T03:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-17T04:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-17T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T06:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-17T07:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-17T08:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-17T09:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T10:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-17T11:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T12:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T13:00:00Z,0.0,0.0,0.021,0.001,0.022,0.02199999999999991
2015-07-17T14:00:00Z,0.266,0.0,0.01,0.0,0.276,0.27624
2015-07-17T15:00:00Z,0.674,0.0,0.01,0.0,0.684,0.6847692307692308
2015-07-17T16:00:00Z,0.003,0.0,0.01,0.0,0.013,0.013000000000000123
2015-07-17T17:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-17T18:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-17T19:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T20:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-17T21:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-17T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-17T23:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-18T00:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-18T01:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-18T02:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-18T03:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-18T04:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-18T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-18T06:00:00Z,0.0,0.0,0.009,0.001,0.0099999999999999,0.009999999999997344
2015-07-18T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-18T08:00:00Z,0.0,0.0,0.022,0.0,0.022,0.02199999999999991
2015-07-18T09:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-18T10:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-18T11:00:00Z,0.0,0.0,0.01,0.326,0.336,0.3370416666666667
2015-07-18T12:00:00Z,0.0,0.0,0.01,0.034,0.044,0.04400000000000004
2015-07-18T13:00:00Z,0.0,0.0,0.019,0.001,0.02,0.020000000000001128
2015-07-18T14:00:00Z,0.0,0.0,0.01,0.002,0.012,0.011999999999999678
2015-07-18T15:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-18T16:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-18T17:00:00Z,0.001,0.0,0.01,0.0,0.011,0.011000000000000565
2015-07-18T18:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-18T19:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-18T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-18T21:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-18T22:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-18T23:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-19T00:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T01:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-19T02:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-19T03:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T04:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-19T05:00:00Z,0.0,0.0,0.018,0.0,0.018,0.017303370786516892
2015-07-19T06:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T08:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-19T09:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T10:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-19T11:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T12:00:00Z,0.0,0.0,0.021,0.0,0.021,0.020999999999999797
2015-07-19T13:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T14:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T15:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-19T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T17:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T18:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-19T19:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-19T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-19T21:00:00Z,0.001,0.0,0.01,0.0,0.011,0.011000000000000565
2015-07-19T22:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-19T23:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-20T00:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-20T01:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-20T02:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-20T03:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T04:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-20T05:00:00Z,0.0,0.0,0.013,0.001,0.0139999999999999,0.01399999999999979
2015-07-20T06:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-20T07:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-20T08:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T09:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-20T10:00:00Z,0.0,0.0,0.0,0.0,0.0,0.0007999999999999119
2015-07-20T11:00:00Z,0.49,0.0,0.019,0.0,0.509,0.5098750000000001
2015-07-20T12:00:00Z,0.403,0.0,0.01,0.0,0.413,0.4139090909090909
2015-07-20T13:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T14:00:00Z,0.0,0.0,0.021,0.0,0.021,0.020999999999999797
2015-07-20T15:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T17:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T18:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-20T19:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-20T20:00:00Z,0.0,0.0,0.019,0.001,0.02,0.020000000000001128
2015-07-20T21:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-20T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-20T23:00:00Z,0.001,0.0,0.02,0.0,0.021,0.020999999999999797
2015-07-21T00:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-21T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T02:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-21T03:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-21T04:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T06:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-21T07:00:00Z,0.0,0.0,0.01,0.468,0.478,0.47809523809523813
2015-07-21T08:00:00Z,0.0,0.0,0.01,0.033,0.043,0.04300000000000015
2015-07-21T09:00:00Z,0.0,0.0,0.01,0.264,0.274,0.2736071428571429
2015-07-21T10:00:00Z,0.0,0.0,0.012,0.064,0.076,0.07689999999999997
2015-07-21T11:00:00Z,0.842,0.0,0.019,0.093,0.954,0.9542499999999999
2015-07-21T12:00:00Z,0.041,0.0,0.01,0.846,0.897,0.897
2015-07-21T13:00:00Z,0.0,0.0,0.01,0.234,0.244,0.2436666666666667
2015-07-21T14:00:00Z,0.0,0.0,0.009,0.051,0.06,0.05999999999999994
2015-07-21T15:00:00Z,0.0,0.0,0.01,0.003,0.013,0.013000000000000123
2015-07-21T16:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-21T17:00:00Z,0.0,0.0,0.018,0.0,0.018,0.017303370786516892
2015-07-21T18:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T19:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T20:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-21T21:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T22:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-21T23:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T00:00:00Z,0.0,0.0,0.021,0.001,0.022,0.02199999999999991
2015-07-22T01:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T02:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T03:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-22T04:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-22T05:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T06:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-22T07:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-22T08:00:00Z,0.001,0.0,0.01,0.877,0.888,0.8886666666666667
2015-07-22T09:00:00Z,0.0,0.0,0.01,0.058,0.068,0.06862500000000005
2015-07-22T10:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-22T11:00:00Z,0.0,0.0,0.01,0.002,0.012,0.011999999999999678
2015-07-22T12:00:00Z,0.0,0.0,0.013,0.002,0.015,0.015219512195121632
2015-07-22T13:00:00Z,0.0,0.0,0.018,0.0,0.018,0.017303370786516892
2015-07-22T14:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T15:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T16:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-22T17:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-22T18:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-22T19:00:00Z,0.394,0.0,0.01,0.0,0.404,0.40340909090909094
2015-07-22T20:00:00Z,0.484,0.0,0.011,0.0,0.495,0.4955217391304348
2015-07-22T21:00:00Z,0.001,0.0,0.013,0.0,0.0139999999999999,0.01399999999999979
2015-07-22T22:00:00Z,0.0,0.0,0.017,0.0,0.017,0.017303370786516892
2015-07-22T23:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-23T00:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T01:00:00Z,0.001,0.0,0.02,0.0,0.021,0.020999999999999797
2015-07-23T02:00:00Z,0.0,0.0,0.012,0.0,0.012,0.011999999999999678
2015-07-23T03:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-23T04:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T05:00:00Z,0.0,0.0,0.02,0.0,0.02,0.020000000000001128
2015-07-23T06:00:00Z,0.0,0.0,0.009,0.001,0.0099999999999999,0.009999999999997344
2015-07-23T07:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T08:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-23T09:00:00Z,0.0,0.0,0.018,0.0,0.018,0.017303370786516892
2015-07-23T10:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T11:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
2015-07-23T12:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T13:00:00Z,0.0,0.0,0.009,0.0,0.009,0.008974789915965897
2015-07-23T14:00:00Z,0.0,0.0,0.02,0.003,0.023,0.02300000000000002
2015-07-23T15:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T16:00:00Z,0.0,0.0,0.011,0.0,0.011,0.011000000000000565
2015-07-23T17:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T18:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T19:00:00Z,0.0,0.0,0.019,0.0,0.019,0.018999999999999906
2015-07-23T20:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T21:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-23T22:00:00Z,0.0,0.0,0.013,0.0,0.013,0.013000000000000123
2015-07-23T23:00:00Z,0.0,0.0,0.018,0.0,0.018,0.017303370786516892
2015-07-24T00:00:00Z,0.0,0.0,0.01,0.0,0.01,0.009999999999997344
2015-07-24T01:00:00Z,0.0,0.0,0.01,0.001,0.011,0.011000000000000565
