utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_pv,DE_KN_residential4_heat_pump,DE_KN_residential4_pv.1,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
2015-10-10T16:00:00Z,,,,0.0,0.052,0.0,0.01,0.0,,
2015-10-10T17:00:00Z,,,,0.0,0.875,0.0,0.02,0.0,,
2015-10-10T18:00:00Z,,,,0.0,1.63,0.0,0.04,0.0,,
2015-10-10T19:00:00Z,,,,0.0,1.985,0.0,0.05,0.0,,
2015-10-10T20:00:00Z,,,,0.0,2.312,0.0,0.06,0.0,,
2015-10-10T21:00:00Z,,,,0.0,2.512,0.0,0.08,0.0,,
2015-10-10T22:00:00Z,,,,0.0,2.702,0.0,0.09,0.0,,
2015-10-10T23:00:00Z,,,,0.0,2.852,0.0,0.1,0.0,,
2015-10-11T00:00:00Z,,,,0.0,3.031,0.0,0.12,0.0,,
2015-10-11T01:00:00Z,,,,0.0,3.187,0.0,0.13,0.0,,
2015-10-11T02:00:00Z,,,,0.0,3.344,0.0,0.14,0.0,,
2015-10-11T03:00:00Z,,,,0.0,3.512,0.0,0.16,0.0,,
2015-10-11T04:00:00Z,,,,0.0,3.658,0.0,0.17,0.0,,
2015-10-11T05:00:00Z,,,,0.0,3.842,0.0,0.18,0.0,,
2015-10-11T06:00:00Z,,,,0.084,3.955,0.205,0.2,0.205,,
2015-10-11T07:00:00Z,,,,0.69,3.97,1.03,0.21,1.03,,
2015-10-11T08:00:00Z,,,,1.825,3.97,2.377,0.22,2.377,,
2015-10-11T09:00:00Z,,,,3.036,3.97,3.771,0.22,3.771,,
2015-10-11T10:00:00Z,,,,4.128,4.568,6.72,0.24,6.72,,
2015-10-11T11:00:00Z,,,,4.205,5.142,8.55,0.25,8.55,,
2015-10-11T12:00:00Z,,,,4.21,5.615,9.895,0.27,9.895,,
2015-10-11T13:00:00Z,,,,4.64,5.72,10.93,0.28,10.93,,
2015-10-11T14:00:00Z,,,,5.366,5.72,11.857,0.297,11.857,,
2015-10-11T15:00:00Z,,,,5.61,5.73,12.238,0.31,12.238,,
2015-10-11T16:00:00Z,,,,5.61,5.887,12.27,0.32,12.27,,
2015-10-11T17:00:00Z,,,,5.61,6.109,12.27,0.337,12.27,,
2015-10-11T18:00:00Z,,,,5.61,6.477,12.27,0.35,12.27,,
2015-10-11T19:00:00Z,,,,5.61,6.795,12.27,0.36,12.27,,
2015-10-11T20:00:00Z,,,,5.61,7.096,12.27,0.37,12.27,,
2015-10-11T21:00:00Z,,,,5.61,7.347,12.27,0.39,12.27,,
2015-10-11T22:00:00Z,,,,5.61,7.537,12.27,0.4,12.27,,
2015-10-11T23:00:00Z,,,,5.61,7.746,12.27,0.41,12.27,,
2015-10-12T00:00:00Z,,,,5.61,7.927,12.27,0.43,12.27,,
2015-10-12T01:00:00Z,,,,5.61,8.111,12.27,0.44,12.27,,
2015-10-12T02:00:00Z,,,,5.61,8.287,12.27,0.45,12.27,,
2015-10-12T03:00:00Z,,,,5.61,8.467,12.27,0.47,12.27,,
2015-10-12T04:00:00Z,,,,5.61,8.795,12.27,0.48,12.27,,
2015-10-12T05:00:00Z,,,,5.61,9.077,12.27,0.49,12.27,,
2015-10-12T06:00:00Z,,,,5.62,9.532,12.502,0.51,12.502,,
2015-10-12T07:00:00Z,,,,6.164,9.91,13.402,0.52,13.402,,
2015-10-12T08:00:00Z,,,,7.448,9.98,15.71,0.53,15.71,,
2015-10-12T09:00:00Z,,,,10.983,9.98,19.52,0.58,19.52,,
2015-10-12T10:00:00Z,,,,16.797,9.98,25.68,0.667,25.68,,
2015-10-12T11:00:00Z,,,,23.426,9.98,32.52,0.747,32.52,,
2015-10-12T12:00:00Z,,,,27.57,9.98,36.938,0.83,36.938,,
2015-10-12T13:00:00Z,,,,31.438,9.98,41.062,0.88,41.062,,
2015-10-12T14:00:00Z,,,,34.96,9.98,44.756,0.89,44.756,,
2015-10-12T15:00:00Z,,,,35.956,9.989,46.002,0.91,46.002,,
2015-10-12T16:00:00Z,,,,36.0,10.114,46.189,0.92,46.189,,
2015-10-12T17:00:00Z,,,,36.0,10.351,46.189,0.93,46.189,,
2015-10-12T18:00:00Z,,,,36.0,10.56,46.189,0.95,46.189,,
2015-10-12T19:00:00Z,,,,36.0,10.784,46.189,0.96,46.189,,
2015-10-12T20:00:00Z,,,,36.0,11.083,46.189,0.977,46.189,,
2015-10-12T21:00:00Z,,,,36.0,11.337,46.189,1.01,46.189,,
2015-10-12T22:00:00Z,,,,36.0,11.52,46.189,1.02,46.189,,
2015-10-12T23:00:00Z,,,,36.0,11.65,46.189,1.03,46.189,,
2015-10-13T00:00:00Z,,,,36.0,11.837,46.189,1.03,46.189,,
2015-10-13T01:00:00Z,,,,36.0,11.979,46.189,1.04,46.189,,
2015-10-13T02:00:00Z,,,,36.0,12.127,46.189,1.05,46.189,,
2015-10-13T03:00:00Z,,,,36.0,12.292,46.189,1.06,46.189,,
2015-10-13T04:00:00Z,,,,36.0,12.567,46.189,1.07,46.189,,
2015-10-13T05:00:00Z,,,,36.0,12.845,46.189,1.07,46.189,,
2015-10-13T06:00:00Z,,,,36.068,12.88,46.357,1.08,46.357,,
2015-10-13T07:00:00Z,,,,36.356,12.88,46.822,1.09,46.822,,
2015-10-13T08:00:00Z,,,,37.178,12.88,47.784,1.1,47.784,,
2015-10-13T09:00:00Z,,,,38.395,12.88,49.182,1.1,49.182,,
2015-10-13T10:00:00Z,,,,39.812,13.002,51.13,1.11,51.13,,
2015-10-13T11:00:00Z,,,,40.595,13.17,52.215,1.12,52.215,,
2015-10-13T12:00:00Z,,,,41.124,13.17,52.952,1.13,52.952,,
2015-10-13T13:00:00Z,,,,41.23,13.71,53.437,1.14,53.437,,
2015-10-13T14:00:00Z,,,,41.31,13.835,53.767,1.14,53.767,,
2015-10-13T15:00:00Z,,,,41.33,14.06,53.9,1.15,53.9,,
2015-10-13T16:00:00Z,0.002,1.043,0.014,41.33,15.979,53.91,1.16,53.91,,0.001
2015-10-13T17:00:00Z,0.004,1.613,0.032,41.33,17.227,53.91,1.63,53.91,,0.003
2015-10-13T18:00:00Z,0.004,1.613,0.058,41.33,17.992,53.91,2.16,53.91,,0.003
2015-10-13T19:00:00Z,0.004,1.613,0.078,41.33,18.693,53.91,2.59,53.91,,0.003
2015-10-13T20:00:00Z,0.004,1.613,0.095,41.33,19.266,53.91,2.94,53.91,,0.003
2015-10-13T21:00:00Z,0.004,1.613,0.124,41.33,19.928,53.91,3.376,53.91,,0.003
2015-10-13T22:00:00Z,0.004,1.613,0.139,41.33,20.446,53.91,3.735,53.91,,0.003
2015-10-13T23:00:00Z,0.004,1.613,0.168,41.33,20.956,53.91,4.06,53.91,,0.003
2015-10-14T00:00:00Z,0.004,1.613,0.184,41.33,21.509,53.91,4.497,53.91,,0.003
2015-10-14T01:00:00Z,0.004,1.613,0.21,41.33,22.466,53.91,5.342,53.91,,0.003
2015-10-14T02:00:00Z,0.004,1.613,0.229,41.33,23.08,53.91,5.757,53.91,,0.003
2015-10-14T03:00:00Z,0.004,1.613,0.251,41.33,23.563,53.91,6.11,53.91,,0.003
2015-10-14T04:00:00Z,0.004,1.613,0.273,41.33,24.377,53.91,6.65,53.91,,0.003
2015-10-14T05:00:00Z,0.004,1.613,0.293,41.33,25.528,53.917,7.563,53.917,,0.003
2015-10-14T06:00:00Z,0.004,1.613,0.316,41.453,26.066,54.294,8.15,54.294,,0.003
2015-10-14T07:00:00Z,0.004,1.613,0.333,41.965,26.21,55.084,8.4,55.084,,0.003
2015-10-14T08:00:00Z,0.004,1.613,0.361,43.287,26.3,56.929,8.83,56.929,0.0,0.003
2015-10-14T09:00:00Z,0.004,1.613,0.375,45.533,26.31,59.765,9.247,59.765,0.033,0.003
2015-10-14T10:00:00Z,0.005,2.218,0.404,47.762,26.729,63.072,9.497,63.072,0.034,0.003
2015-10-14T11:00:00Z,0.01,3.981,0.42,48.858,26.84,66.262,9.747,66.262,0.071,0.005
2015-10-14T12:00:00Z,0.014,5.773,0.444,49.271,26.969,68.728,9.99,68.728,0.071,0.007
2015-10-14T13:00:00Z,0.019,7.571,0.464,49.271,27.798,70.107,10.24,70.107,0.093,0.01
2015-10-14T14:00:00Z,0.022,8.912,0.483,49.271,29.265,70.97,11.047,70.97,0.106,0.012
2015-10-14T15:00:00Z,0.023,9.294,0.513,49.289,29.436,71.4,11.05,71.4,0.108,0.012
2015-10-14T16:00:00Z,0.023,9.294,0.529,49.29,30.196,71.439,11.06,71.439,0.144,0.012
2015-10-14T17:00:00Z,0.023,9.294,0.555,49.29,30.414,71.439,11.065,71.439,0.144,0.012
2015-10-14T18:00:00Z,0.023,9.294,0.573,49.29,30.687,71.439,11.07,71.439,0.178,0.012
2015-10-14T19:00:00Z,0.023,9.294,0.593,49.29,30.925,71.439,11.08,71.439,0.178,0.012
2015-10-14T20:00:00Z,0.023,9.294,0.618,49.29,31.295,71.439,11.08,71.439,0.216,0.012
2015-10-14T21:00:00Z,0.023,9.294,0.634,49.29,31.518,71.439,11.09,71.439,0.216,0.012
2015-10-14T22:00:00Z,0.023,9.294,0.663,49.29,31.705,71.439,11.09,71.439,0.229,0.012
2015-10-14T23:00:00Z,0.023,9.294,0.678,49.29,31.867,71.439,11.1,71.439,0.249,0.012
2015-10-15T00:00:00Z,0.023,9.294,0.705,49.29,32.009,71.439,11.11,71.439,0.249,0.012
2015-10-15T01:00:00Z,0.023,9.294,0.722,49.29,32.179,71.439,11.11,71.439,0.281,0.012
2015-10-15T02:00:00Z,0.023,9.294,0.743,49.29,32.319,71.439,11.12,71.439,0.281,0.012
2015-10-15T03:00:00Z,0.023,9.294,0.766,49.29,32.492,71.439,11.12,71.439,0.31,0.012
2015-10-15T04:00:00Z,0.023,9.294,0.782,49.29,32.725,71.439,11.13,71.439,0.312,0.012
2015-10-15T05:00:00Z,0.023,9.294,0.81,49.29,33.034,71.439,11.14,71.439,0.321,0.012
2015-10-15T06:00:00Z,0.023,9.294,0.826,49.29,33.774,71.48,11.77,71.48,0.344,0.012
2015-10-15T07:00:00Z,0.023,9.294,0.852,49.34,34.26,71.748,12.33,71.748,0.344,0.012
2015-10-15T08:00:00Z,0.023,9.294,0.87,49.605,34.571,72.395,12.87,72.395,0.376,0.012
2015-10-15T09:00:00Z,0.023,9.294,0.89,50.222,34.69,73.32,13.167,73.32,0.376,0.012
2015-10-15T10:00:00Z,0.023,9.294,0.913,50.59,35.215,74.16,13.67,74.16,0.4,0.012
2015-10-15T11:00:00Z,0.031,9.294,0.928,51.157,35.552,75.163,14.137,75.163,0.413,0.012
2015-10-15T12:00:00Z,0.946,9.295,0.956,51.358,36.743,76.284,15.19,76.284,0.413,0.015
2015-10-15T13:00:00Z,0.949,9.296,0.971,51.667,37.068,76.893,15.487,76.893,0.446,0.016
2015-10-15T14:00:00Z,0.949,9.296,0.996,51.86,37.437,77.328,15.94,77.328,0.446,0.016
2015-10-15T15:00:00Z,0.949,9.296,1.015,51.89,37.559,77.48,15.95,77.48,0.479,0.016
2015-10-15T16:00:00Z,0.949,9.296,1.037,51.89,37.814,77.48,15.95,77.48,0.479,0.016
2015-10-15T17:00:00Z,0.949,9.296,1.06,51.89,38.695,77.48,16.597,77.48,0.513,0.016
2015-10-15T18:00:00Z,0.949,9.296,1.077,51.89,39.267,77.48,16.882,77.48,0.513,0.016
2015-10-15T19:00:00Z,0.949,9.296,1.102,51.89,39.949,77.48,17.33,77.48,0.529,0.016
2015-10-15T20:00:00Z,0.949,9.296,1.117,51.89,40.618,77.48,17.77,77.48,0.547,0.016
2015-10-15T21:00:00Z,0.949,9.296,1.144,51.89,41.242,77.48,18.22,77.48,0.547,0.016
2015-10-15T22:00:00Z,0.949,9.296,1.161,51.89,41.737,77.48,18.5,77.48,0.579,0.016
2015-10-15T23:00:00Z,0.949,9.296,1.182,51.89,42.273,77.48,18.932,77.48,0.579,0.016
2015-10-16T00:00:00Z,0.949,9.296,1.204,51.89,42.903,77.48,19.39,77.48,0.612,0.016
2015-10-16T01:00:00Z,0.949,9.296,1.221,51.89,44.013,77.48,20.372,77.48,0.612,0.016
2015-10-16T02:00:00Z,0.949,9.296,1.248,51.89,44.481,77.48,20.7,77.48,0.627,0.016
2015-10-16T03:00:00Z,0.949,9.296,1.263,51.89,45.101,77.48,21.172,77.48,0.644,0.016
2015-10-16T04:00:00Z,0.949,9.296,1.29,51.89,45.815,77.48,21.64,77.48,0.644,0.016
2015-10-16T05:00:00Z,0.949,9.296,1.307,51.89,46.362,77.48,21.902,77.48,0.678,0.016
2015-10-16T06:00:00Z,0.949,9.296,1.327,51.89,46.89,77.532,22.35,77.532,0.678,0.016
2015-10-16T07:00:00Z,0.949,9.296,1.35,51.89,47.38,77.672,22.802,77.672,0.71,0.016
2015-10-16T08:00:00Z,0.949,9.296,1.365,51.98,47.636,77.983,23.177,77.983,0.71,0.016
2015-10-16T09:00:00Z,0.949,9.296,1.392,52.068,47.91,78.32,23.522,78.32,0.724,0.016
2015-10-16T10:00:00Z,0.951,10.213,1.407,52.4,49.176,79.832,24.6,79.832,0.742,0.017
2015-10-16T11:00:00Z,0.955,11.949,1.434,52.649,49.766,81.889,24.982,81.889,0.744,0.019
2015-10-16T12:00:00Z,0.956,12.045,1.45,53.38,49.96,83.064,25.272,83.064,0.776,0.019
2015-10-16T13:00:00Z,0.956,12.045,1.472,54.107,50.173,84.18,25.712,84.18,0.776,0.019
2015-10-16T14:00:00Z,0.956,12.045,1.493,54.29,50.37,84.632,25.972,84.632,0.81,0.019
2015-10-16T15:00:00Z,0.958,13.18,1.509,54.29,51.918,84.835,26.42,84.835,0.81,0.02
2015-10-16T16:00:00Z,0.961,14.312,1.535,54.29,53.555,84.9,26.83,84.9,0.843,0.022
2015-10-16T17:00:00Z,0.961,14.312,1.551,54.29,54.196,84.9,27.12,84.9,0.845,0.022
2015-10-16T18:00:00Z,0.961,14.312,1.575,54.29,54.943,84.9,27.56,84.9,0.875,0.022
2015-10-16T19:00:00Z,0.961,14.312,1.596,54.29,55.596,84.9,27.985,84.9,0.891,0.022
2015-10-16T20:00:00Z,0.961,14.312,1.617,54.29,56.185,84.9,28.25,84.9,0.891,0.022
2015-10-16T21:00:00Z,0.961,14.312,1.639,54.29,56.897,84.9,28.68,84.9,0.925,0.022
2015-10-16T22:00:00Z,0.961,14.312,1.653,54.29,57.493,84.9,29.122,84.9,0.925,0.022
2015-10-16T23:00:00Z,0.961,14.312,1.681,54.29,58.701,84.9,30.16,84.9,0.959,0.022
2015-10-17T00:00:00Z,0.961,14.312,1.697,54.29,59.142,84.9,30.47,84.9,0.959,0.022
2015-10-17T01:00:00Z,0.961,14.312,1.722,54.29,59.784,84.9,31.0,84.9,0.98,0.022
2015-10-17T02:00:00Z,0.961,14.312,1.738,54.29,60.34,84.9,31.31,84.9,0.993,0.022
2015-10-17T03:00:00Z,0.961,14.312,1.756,54.29,60.945,84.9,31.84,84.9,0.993,0.022
2015-10-17T04:00:00Z,0.961,14.312,1.779,54.29,61.642,84.9,32.362,84.9,1.027,0.022
2015-10-17T05:00:00Z,0.961,14.312,1.795,54.29,62.081,84.9,32.682,84.9,1.027,0.022
2015-10-17T06:00:00Z,0.961,14.312,1.821,54.308,62.69,85.075,33.16,85.075,1.063,0.022
2015-10-17T07:00:00Z,0.961,14.312,1.837,54.515,63.6,85.658,34.282,85.658,1.063,0.022
2015-10-17T08:00:00Z,0.961,14.312,1.864,55.09,63.72,86.573,34.58,86.573,1.087,0.022
2015-10-17T09:00:00Z,0.961,14.312,1.885,55.557,64.427,87.498,35.02,87.498,1.106,0.022
2015-10-17T10:00:00Z,0.961,14.312,1.907,56.155,64.907,88.724,35.262,88.724,1.106,0.022
2015-10-17T11:00:00Z,0.962,14.866,1.929,56.78,65.805,90.015,36.042,90.015,1.146,0.022
2015-10-17T12:00:00Z,0.967,16.674,1.946,56.78,67.204,91.355,36.66,91.355,1.146,0.024
2015-10-17T13:00:00Z,0.968,17.157,1.972,57.08,67.81,92.205,37.13,92.205,1.184,0.025
2015-10-17T14:00:00Z,0.968,17.157,1.986,57.098,68.028,92.393,37.38,92.393,1.184,0.025
2015-10-17T15:00:00Z,0.968,17.157,2.014,57.1,68.545,92.539,37.812,92.539,1.21,0.025
2015-10-17T16:00:00Z,0.968,17.157,2.029,57.1,69.053,92.549,38.07,92.549,1.221,0.025
2015-10-17T17:00:00Z,0.968,17.157,2.056,57.1,69.867,92.549,38.502,92.549,1.227,0.025
2015-10-17T18:00:00Z,0.968,17.157,2.071,57.1,70.442,92.549,38.76,92.549,1.262,0.025
2015-10-17T19:00:00Z,0.968,17.157,2.097,57.1,71.135,92.549,39.19,92.549,1.262,0.025
2015-10-17T20:00:00Z,0.968,17.157,2.112,57.1,71.747,92.549,39.487,92.549,1.299,0.025
2015-10-17T21:00:00Z,0.968,17.157,2.137,57.1,72.283,92.549,39.88,92.549,1.299,0.025
2015-10-17T22:00:00Z,0.968,17.157,2.154,57.1,72.775,92.549,40.312,92.549,1.321,0.025
2015-10-17T23:00:00Z,0.968,17.157,2.176,57.1,74.067,92.549,41.36,92.549,1.334,0.025
2015-10-18T00:00:00Z,0.968,17.157,2.197,57.1,74.503,92.549,41.662,92.549,1.334,0.025
2015-10-18T01:00:00Z,0.968,17.157,2.213,57.1,74.998,92.549,41.967,92.549,1.369,0.025
2015-10-18T02:00:00Z,0.968,17.157,2.239,57.1,75.513,92.549,42.372,92.549,1.369,0.025
2015-10-18T03:00:00Z,0.968,17.157,2.254,57.1,76.111,92.549,42.82,92.549,1.401,0.025
2015-10-18T04:00:00Z,0.968,17.157,2.281,57.1,76.523,92.549,43.08,92.549,1.403,0.025
2015-10-18T05:00:00Z,0.968,17.157,2.295,57.1,77.097,92.549,43.52,92.549,1.41,0.025
2015-10-18T06:00:00Z,0.968,17.157,2.321,57.107,77.544,92.643,43.962,92.643,1.437,0.025
2015-10-18T07:00:00Z,0.968,17.157,2.337,57.165,77.92,92.898,44.22,92.898,1.437,0.025
2015-10-18T08:00:00Z,1.41,17.157,2.358,57.25,78.553,93.335,44.66,93.335,1.472,0.026
2015-10-18T09:00:00Z,1.848,17.157,2.378,57.286,80.2,93.726,45.942,93.726,1.472,0.028
2015-10-18T10:00:00Z,1.848,17.157,2.397,57.44,80.404,94.134,46.232,94.134,1.496,0.028
2015-10-18T11:00:00Z,1.85,18.154,2.42,57.51,81.537,94.925,46.49,94.925,1.508,0.029
2015-10-18T12:00:00Z,1.855,19.944,2.435,57.55,83.023,96.819,47.6,96.819,1.515,0.031
2015-10-18T13:00:00Z,1.859,21.524,2.462,57.98,83.692,98.642,47.882,98.642,1.543,0.033
2015-10-18T14:00:00Z,1.863,23.306,2.477,57.98,85.379,99.202,48.28,99.202,1.543,0.035
2015-10-18T15:00:00Z,1.867,24.974,2.503,57.98,87.407,99.49,48.56,99.49,1.578,0.037
2015-10-18T16:00:00Z,1.869,25.687,2.517,57.98,89.073,99.51,48.942,99.51,1.578,0.038
2015-10-18T17:00:00Z,1.869,25.688,2.542,57.98,90.478,99.51,50.142,99.51,1.617,0.038
2015-10-18T18:00:00Z,1.869,25.688,2.559,57.98,91.342,99.51,50.452,99.51,1.617,0.038
2015-10-18T19:00:00Z,1.869,25.688,2.582,57.98,91.902,99.51,50.702,99.51,1.655,0.038
2015-10-18T20:00:00Z,1.869,25.688,2.601,57.98,92.541,99.51,51.13,99.51,1.655,0.038
2015-10-18T21:00:00Z,1.869,25.688,2.62,57.98,92.961,99.51,51.382,99.51,1.692,0.038
2015-10-18T22:00:00Z,1.869,25.688,2.643,57.98,93.543,99.51,51.82,99.51,1.692,0.038
2015-10-18T23:00:00Z,1.869,25.688,2.658,57.98,94.087,99.51,52.227,99.51,1.719,0.038
2015-10-19T00:00:00Z,1.869,25.688,2.684,57.98,94.54,99.51,52.51,99.51,1.728,0.038
2015-10-19T01:00:00Z,1.869,25.688,2.699,57.98,95.085,99.51,52.94,99.51,1.741,0.038
2015-10-19T02:00:00Z,1.869,25.688,2.726,57.98,95.59,99.51,53.247,99.51,1.763,0.038
2015-10-19T03:00:00Z,1.869,25.688,2.74,57.98,96.093,99.51,53.632,99.51,1.763,0.038
2015-10-19T04:00:00Z,1.869,25.688,2.766,57.98,96.839,99.51,54.07,99.51,1.797,0.038
2015-10-19T05:00:00Z,1.869,25.688,2.789,57.98,98.721,99.51,55.572,99.51,1.797,0.038
2015-10-19T06:00:00Z,1.869,25.688,2.822,57.98,99.191,99.583,55.89,99.583,1.831,0.038
2015-10-19T07:00:00Z,1.869,25.688,2.85,58.455,99.41,100.387,56.34,100.387,1.831,0.038
2015-10-19T08:00:00Z,1.869,25.688,2.871,60.57,99.46,102.885,56.6,102.885,1.858,0.038
2015-10-19T09:00:00Z,1.869,25.688,2.906,63.684,99.491,106.51,57.02,106.51,1.865,0.038
2015-10-19T10:00:00Z,1.869,25.688,2.931,65.38,99.56,108.782,57.262,108.782,1.882,0.038
2015-10-19T11:00:00Z,1.869,25.688,2.956,70.71,99.565,114.765,57.517,114.765,1.901,0.038
2015-10-19T12:00:00Z,1.869,25.688,2.992,71.994,99.613,116.282,57.765,116.282,1.901,0.038
2015-10-19T13:00:00Z,1.869,25.688,3.013,72.665,99.82,117.357,58.192,117.357,1.936,0.038
2015-10-19T14:00:00Z,1.869,25.689,3.042,74.692,99.84,119.812,58.44,119.812,1.936,0.038
2015-10-19T15:00:00Z,1.869,25.689,3.07,75.58,100.274,120.964,58.7,120.964,1.974,0.038
2015-10-19T16:00:00Z,1.869,25.689,3.09,75.58,101.912,121.029,59.67,121.029,1.976,0.038
2015-10-19T17:00:00Z,1.869,25.689,3.123,75.58,102.255,121.029,59.7,121.029,1.996,0.038
2015-10-19T18:00:00Z,1.869,25.689,3.142,75.58,102.574,121.029,59.7,121.029,2.012,0.038
2015-10-19T19:00:00Z,1.869,25.689,3.166,75.58,103.025,121.029,59.71,121.029,2.018,0.038
2015-10-19T20:00:00Z,1.869,25.689,3.189,75.58,103.367,121.029,59.71,121.029,2.047,0.038
2015-10-19T21:00:00Z,1.869,25.689,3.207,75.58,103.533,121.029,59.72,121.029,2.047,0.038
2015-10-19T22:00:00Z,1.869,25.689,3.234,75.58,103.73,121.029,59.72,121.029,2.08,0.038
2015-10-19T23:00:00Z,1.869,25.689,3.25,75.58,103.861,121.029,59.73,121.029,2.08,0.038
2015-10-20T00:00:00Z,1.869,25.689,3.278,75.58,104.033,121.029,59.74,121.029,2.103,0.038
2015-10-20T01:00:00Z,1.869,25.689,3.292,75.58,104.181,121.029,59.74,121.029,2.113,0.038
2015-10-20T02:00:00Z,1.869,25.689,3.319,75.58,104.332,121.029,59.75,121.029,2.113,0.038
2015-10-20T03:00:00Z,1.869,25.689,3.335,75.58,104.512,121.029,59.75,121.029,2.146,0.038
2015-10-20T04:00:00Z,1.869,25.689,3.358,75.58,104.664,121.029,59.76,121.029,2.146,0.038
2015-10-20T05:00:00Z,1.869,25.845,3.376,75.58,105.195,121.029,59.79,121.029,2.176,0.038
2015-10-20T06:00:00Z,1.873,27.612,3.397,75.58,106.877,121.318,59.86,121.318,2.176,0.04
2015-10-20T07:00:00Z,1.878,29.356,3.418,75.58,109.233,122.095,61.12,122.095,2.185,0.043
2015-10-20T08:00:00Z,1.88,30.261,3.434,76.365,109.3,124.222,61.475,124.222,2.207,0.043
2015-10-20T09:00:00Z,1.88,30.42,3.459,77.912,109.32,126.692,61.94,126.692,2.208,0.043
2015-10-20T10:00:00Z,1.88,30.421,3.474,82.6,109.32,131.867,62.217,131.867,2.24,0.043
2015-10-20T11:00:00Z,1.918,30.422,3.502,88.715,109.32,138.787,62.61,138.787,2.24,0.043
2015-10-20T12:00:00Z,2.757,30.422,3.516,94.084,109.32,145.465,62.862,145.465,2.275,0.046
2015-10-20T13:00:00Z,2.758,30.423,3.543,99.486,109.32,151.23,63.12,151.23,2.275,0.046
2015-10-20T14:00:00Z,2.758,30.423,3.558,103.322,109.32,155.592,63.37,155.592,2.293,0.046
2015-10-20T15:00:00Z,2.758,30.423,3.582,104.562,109.32,157.032,63.38,157.032,2.311,0.046
2015-10-20T16:00:00Z,2.76,31.334,3.6,104.57,110.395,157.061,63.38,157.061,2.313,0.047
2015-10-20T17:00:00Z,2.76,31.334,3.621,104.57,110.632,157.061,63.39,157.061,2.36,0.047
2015-10-20T18:00:00Z,2.76,31.334,3.642,104.57,110.912,157.061,63.39,157.061,2.361,0.047
2015-10-20T19:00:00Z,2.76,31.334,3.661,104.57,111.239,157.061,63.4,157.061,2.396,0.047
2015-10-20T20:00:00Z,2.76,31.334,3.685,104.57,111.457,157.061,63.41,157.061,2.396,0.047
2015-10-20T21:00:00Z,2.76,31.334,3.699,104.57,111.642,157.061,63.41,157.061,2.419,0.047
2015-10-20T22:00:00Z,2.76,31.334,3.725,104.57,111.799,157.061,63.42,157.061,2.43,0.047
2015-10-20T23:00:00Z,2.76,31.334,3.74,104.57,111.941,157.061,63.42,157.061,2.433,0.047
2015-10-21T00:00:00Z,2.76,31.334,3.767,104.57,112.122,157.061,63.43,157.061,2.463,0.047
2015-10-21T01:00:00Z,2.76,31.334,3.782,104.57,112.256,157.061,63.44,157.061,2.463,0.047
2015-10-21T02:00:00Z,2.76,31.334,3.806,104.57,112.431,157.061,63.44,157.061,2.496,0.047
2015-10-21T03:00:00Z,2.76,31.334,3.822,104.57,112.564,157.061,63.45,157.061,2.496,0.047
2015-10-21T04:00:00Z,2.76,31.334,3.845,104.57,112.884,157.061,63.45,157.061,2.518,0.047
2015-10-21T05:00:00Z,2.76,31.334,3.863,104.57,113.132,157.061,63.46,157.061,2.528,0.047
2015-10-21T06:00:00Z,2.76,31.334,3.884,104.644,113.196,157.255,63.47,157.255,2.528,0.047
2015-10-21T07:00:00Z,2.76,31.334,3.905,104.837,113.715,157.748,64.15,157.748,2.56,0.047
2015-10-21T08:00:00Z,2.76,31.334,3.92,105.436,113.931,158.712,64.477,158.712,2.56,0.047
2015-10-21T09:00:00Z,2.76,31.334,3.946,106.189,114.21,159.918,64.84,159.918,2.597,0.047
2015-10-21T10:00:00Z,2.76,31.334,3.961,107.027,114.591,161.562,65.66,161.562,2.597,0.047
2015-10-21T11:00:00Z,2.76,31.334,3.988,108.675,114.61,163.76,65.918,163.76,2.621,0.051
2015-10-21T12:00:00Z,2.762,31.335,4.002,109.559,114.83,165.467,66.162,165.467,2.63,0.685
2015-10-21T13:00:00Z,2.762,31.335,4.029,110.83,114.83,167.257,66.41,167.257,2.638,0.775
2015-10-21T14:00:00Z,2.762,31.335,4.043,112.677,114.84,169.667,66.66,169.667,2.663,0.802
2015-10-21T15:00:00Z,2.762,31.335,4.069,113.66,114.847,170.952,66.67,170.952,2.663,0.802
2015-10-21T16:00:00Z,2.762,31.335,4.083,113.66,115.097,171.0,66.67,171.0,2.696,0.802
2015-10-21T17:00:00Z,2.762,31.335,4.108,113.66,115.393,171.0,66.68,171.0,2.696,0.802
2015-10-21T18:00:00Z,2.762,31.335,4.125,113.66,115.757,171.0,66.68,171.0,2.729,0.802
2015-10-21T19:00:00Z,2.762,31.335,4.147,113.66,116.745,171.0,67.322,171.0,2.729,0.802
2015-10-21T20:00:00Z,2.762,31.335,4.166,113.66,117.704,171.0,67.957,171.0,2.752,0.802
2015-10-21T21:00:00Z,2.762,31.335,4.182,113.66,118.435,171.0,68.49,171.0,2.762,0.802
2015-10-21T22:00:00Z,2.762,31.335,4.208,113.66,119.18,171.0,69.035,171.0,2.765,0.802
2015-10-21T23:00:00Z,2.762,31.335,4.222,113.66,119.705,171.0,69.457,171.0,2.794,0.802
