utc_timestamp,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine
2015-05-31T04:00:00Z,0,,1.25,1.045,0.305,0
2015-05-31T05:00:00Z,0,,0.465,0.349,1.195,0
2015-05-31T06:00:00Z,0,,0.975,0.01,3.201,0
2015-05-31T07:00:00Z,0,,0.455,0.01,4.219,0
2015-05-31T08:00:00Z,0,,0.48,0.021,6.01,0
2015-05-31T09:00:00Z,0,,0.47,0.01,6.705,0
2015-05-31T10:00:00Z,0,,1.035,0.01,6.91,0.073
2015-05-31T11:00:00Z,0,,1.025,0.019,6.685,0.327
2015-05-31T12:00:00Z,0.001,,0.91,0.01,6.344,0.083
2015-05-31T13:00:00Z,0,,0.39,0.01,5.32,0.003
2015-05-31T14:00:00Z,0,,0.365,0.021,4.122,0.002
2015-05-31T15:00:00Z,0,,0.39,0.01,3.009,0.001
2015-05-31T16:00:00Z,0,,0.445,0.01,1.34,0
2015-05-31T17:00:00Z,0,,0.445,0.019,0.34,0
2015-05-31T18:00:00Z,0,,0.535,0.28,0.104,0
2015-05-31T19:00:00Z,0,,0.585,0.011,0,0
2015-05-31T20:00:00Z,0,,0.57,0.309,0,0
2015-05-31T21:00:00Z,0,,0.375,0.5,0,0
2015-05-31T22:00:00Z,0,,0.35,0.266,0,0
2015-05-31T23:00:00Z,0,,0.32,0.015,0,0
2015-06-01T00:00:00Z,0,,0.33,0.01,0,0
2015-06-01T01:00:00Z,0,,0.325,0.019,0,0
2015-06-01T02:00:00Z,0,,0.315,0.01,0,0
2015-06-01T03:00:00Z,0,,0.35,0.09,0.005,0
2015-06-01T04:00:00Z,0,,0.37,0.67,0.362,0
2015-06-01T05:00:00Z,0,,0.41,0.01,1.125,0
2015-06-01T06:00:00Z,0,,0.37,0.021,3.388,0
2015-06-01T07:00:00Z,0,,0.375,0.01,5.241,0
2015-06-01T08:00:00Z,0,,0.395,0.015,6.394,0
